A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,9,52,24,24,31,29,30,20,5,1,1,24,6,2,1,2,1
2,10,55,25,25,32,32,32,22,5,1,1,26,7,2,1,2,1
2,10,58,26,27,35,34,34,23,6,1,1,27,7,2,1,2,1
2,11,63,28,29,37,37,36,24,6,1,1,28,7,2,1,2,1
3,12,68,31,31,39,40,38,25,6,1,1,29,8,3,2,2,1
3,12,69,31,32,40,41,39,26,6,1,1,30,8,3,2,2,1
3,12,70,31,33,41,43,40,27,7,1,1,32,9,3,2,3,2
3,12,71,33,34,43,45,41,27,7,1,1,33,9,3,2,3,2
3,12,74,33,36,45,48,42,27,7,1,1,35,9,3,2,3,2
3,13,79,36,39,48,53,44,28,7,1,1,37,10,3,2,3,2
3,14,83,38,42,51,58,47,30,8,1,1,37,10,3,2,3,2
4,15,85,41,45,54,63,49,31,8,1,1,39,11,3,2,3,2
4,16,89,42,47,55,68,50,31,8,1,1,39,11,3,2,4,3
4,16,89,44,48,56,75,53,32,9,1,1,41,11,3,2,4,3
3,15,92,45,49,57,80,55,33,9,1,1,42,12,4,2,4,3
3,15,89,44,48,56,85,56,33,10,1,1,44,13,4,2,4,3
3,15,87,43,47,55,152,64,36,11,2,1,48,14,4,2,6,5
3,14,83,42,50,58,213,73,39,13,2,1,51,15,4,3,6,6
3,15,91,47,58,67,234,85,42,15,2,1,53,16,5,3,7,6
3,17,101,52,66,75,219,93,43,16,2,1,56,17,5,3,8,6
4,17,106,54,72,81,208,102,44,18,3,1,58,19,5,3,9,7
4,17,106,56,81,90,214,115,46,20,3,1,61,21,5,3,10,7
4,18,107,58,92,100,233,128,49,21,3,1,65,24,5,4,11,8
4,19,112,63,111,118,257,138,50,23,3,2,67,25,5,4,12,9
4,20,116,67,137,142,282,146,52,24,3,2,70,27,6,4,13,9
5,21,121,73,168,173,319,155,53,25,4,2,75,29,6,4,14,10
5,21,123,79,208,212,369,164,55,27,4,2,79,31,6,5,15,12
5,23,131,87,250,258,423,176,59,29,5,2,85,33,7,5,16,13
5,24,136,95,275,284,522,190,64,31,5,2,90,35,7,6,17,16
5,26,140,102,249,255,589,204,69,33,6,2,90,36,7,6,18,18
