A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,12,70,37,45,53,217,86,38,14,2,1,49,15,4,3,8,7
3,13,73,39,50,58,313,97,40,16,3,1,52,17,4,3,9,10
3,14,79,43,58,67,415,109,41,18,3,1,53,19,4,3,11,14
3,15,84,47,68,77,545,127,43,21,3,1,59,21,4,3,15,18
3,17,92,54,81,91,686,156,45,25,3,1,66,25,5,4,20,23
4,19,103,63,97,107,844,200,49,32,4,1,74,30,5,5,26,28
4,20,109,69,114,125,1065,262,54,40,5,2,88,37,6,6,35,39
4,20,115,75,134,142,1513,355,64,53,6,2,106,47,7,7,46,55
4,22,120,82,161,166,2318,487,77,71,8,2,127,60,9,9,62,70
5,24,128,91,208,210,2515,645,89,87,10,2,143,75,10,10,75,75
5,27,141,104,263,268,2483,849,100,111,11,3,158,94,11,11,90,76
5,30,151,122,343,347,2463,1009,109,132,11,3,173,119,11,13,106,79
5,32,163,134,403,410,2511,1186,123,146,12,3,193,145,12,14,108,78
5,34,171,154,489,521,2683,1311,137,156,14,4,213,146,14,16,101,73
5,38,189,189,623,664,2381,1111,152,135,15,4,224,123,14,16,70,57
6,42,209,227,791,812,1836,810,169,99,15,4,230,115,15,16,56,50
6,59,270,303,960,1024,1698,828,244,104,18,6,300,142,21,22,63,47
7,80,346,377,1190,1232,1534,958,340,121,23,9,383,182,27,29,75,47
9,111,469,509,1537,1597,1638,1252,462,153,30,12,476,239,32,38,102,53
11,155,627,614,1786,1941,1965,1722,524,212,37,13,513,328,33,46,157,74
13,202,814,749,2028,2160,2989,2498,496,309,41,12,450,385,30,48,249,121
15,258,1007,871,2155,2333,4841,2831,376,383,36,10,338,303,29,41,205,132
17,315,1198,1000,2277,2395,3691,1809,269,237,27,9,231,232,25,30,135,99
21,390,1448,1137,2474,2683,2213,974,197,133,14,8,196,190,18,21,125,69
25,487,1687,1172,2369,2529,1758,664,168,91,11,7,172,71,14,11,62,53
29,544,1842,1092,2011,2118,1484,595,112,79,8,4,129,61,11,9,55,45
36,662,2418,1070,1975,2187,1355,546,87,65,7,3,110,61,9,7,47,36
43,745,2594,1109,2067,2290,1083,510,85,65,7,2,100,53,8,7,35,27
50,850,3060,1279,2348,2635,806,381,76,52,6,2,88,49,7,6,27,21
55,962,3500,1389,2578,2918,676,339,75,47,7,2,86,47,7,6,26,21
60,1176,4054,1807,3946,4458,697,311,69,45,6,2,91,49,7,7,26,22
54,1202,4177,2669,6235,7116,754,311,71,46,7,2,97,53,7,7,25,23
51,1083,3869,3378,8058,8605,946,512,119,70,11,2,140,89,9,12,45,33
36,689,2421,1814,4304,4347,1793,1033,185,126,16,3,211,158,12,20,100,62
26,437,1467,1386,2724,2996,2501,1430,260,180,23,5,302,228,17,30,129,75
23,278,1006,868,1543,1787,2638,1685,330,203,30,6,414,285,21,42,145,86
18,255,928,934,2079,2212,2905,1890,457,230,39,8,511,315,27,46,149,90
12,211,824,769,1627,1737,3211,1983,579,243,45,11,511,273,31,44,131,85
11,257,909,730,1373,1486,3138,1865,621,235,44,14,570,269,37,45,134,85
12,290,1022,734,1323,1400,3058,1851,724,229,44,18,609,292,43,48,145,91
13,359,1258,749,1393,1449,3125,1895,803,241,46,20,693,314,50,54,152,96
16,425,1468,810,1564,1643,3317,1928,894,248,48,25,714,329,57,55,162,97
20,509,1774,1005,1825,1941,3653,2064,967,266,52,28,741,336,60,56,162,102
24,588,2015,1234,2553,2716,3543,2119,897,257,51,30,634,298,55,50,154,99
32,727,2544,1933,5118,5699,3462,1858,723,235,43,27,491,228,45,38,132,91
39,898,3114,2296,5206,5736,2870,1355,496,190,30,19,294,151,28,24,106,82
46,1148,3888,2559,4901,5315,2839,1108,253,161,19,9,210,131,20,18,105,81
57,1417,5156,2770,4828,5220,2508,1225,194,206,17,7,269,204,19,24,144,85
63,1456,4987,2448,4465,4804,2922,2061,350,280,37,10,534,349,31,51,183,86
60,1156,3953,1832,3491,3863,2380,2455,660,260,52,22,958,425,77,70,158,66
63,1168,4002,1644,3333,3627,1898,2151,1013,225,57,39,797,344,84,64,112,47
69,1191,4115,1752,3578,3917,792,1567,955,149,46,36,359,175,80,52,44,11
75,1235,4197,1623,3412,3801,286,542,587,44,28,31,177,72,37,23,20,5
78,1305,4356,1617,3417,3690,31,214,269,13,10,15,36,10,12,10,3,2
77,1288,4424,1549,3277,3570,26,37,40,6,2,9,38,11,12,9,3,2
72,1191,3907,1284,2899,3201,29,42,38,7,2,6,34,10,12,10,4,2
59,924,3164,953,2484,2678,25,36,32,6,1,5,29,9,8,9,3,2
58,864,2982,830,2295,2452,23,32,29,6,1,5,32,9,7,8,3,2
61,937,3236,902,2582,2666,23,33,29,6,1,3,30,9,9,8,3,1
60,1086,3711,1042,2714,2962,24,33,28,5,1,4,32,10,8,9,3,2
69,1300,4203,1051,2417,2649,24,34,29,6,1,4,31,9,7,8,3,2
61,1062,3829,746,1583,1810,22,31,28,6,1,3,31,9,7,8,3,2
37,702,2466,259,770,852,22,31,27,5,1,2,40,12,9,13,5,2
17,312,1073,124,264,311,22,32,27,5,1,2,36,13,17,14,5,3
10,156,535,40,59,69,21,30,26,5,1,2,33,12,7,9,3,2
5,33,121,35,33,44,22,29,24,5,1,2,28,9,5,8,3,1
4,28,87,25,25,33,20,27,23,5,1,1,29,8,5,6,3,1
3,24,66,18,19,26,20,28,25,5,1,1,29,8,6,6,3,1
3,20,54,17,18,24,22,30,25,5,1,1,28,8,5,6,3,1
3,19,56,18,19,24,21,28,24,5,1,1,27,8,5,6,3,1
3,19,52,17,18,24,22,30,24,5,1,1,28,8,5,6,3,1
3,20,55,18,19,25,21,29,24,5,1,1,27,8,5,5,2,1
2,15,44,15,15,21,21,28,24,5,1,1,26,8,5,5,2,1
3,18,47,18,17,22,22,29,23,5,1,1,26,8,4,5,2,1
2,16,43,19,17,22,20,27,23,5,1,1,27,8,5,5,2,1
