A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,12,70,37,46,53,219,87,38,14,2,1,50,16,4,3,8,8
3,13,74,39,50,59,308,98,40,16,3,1,52,18,4,3,9,10
3,14,79,43,59,67,416,110,41,18,3,1,53,19,4,3,11,14
3,15,84,47,68,77,554,128,43,21,3,1,59,22,5,4,15,18
3,17,92,54,81,91,694,157,46,25,3,1,66,26,5,4,20,23
4,19,103,63,98,107,862,202,50,32,4,1,75,31,5,5,26,29
4,20,110,69,114,126,1065,269,54,41,5,2,88,38,6,6,36,40
4,20,115,75,134,144,1414,364,63,53,6,2,106,48,8,7,48,57
4,22,121,82,160,169,2254,481,76,69,8,2,126,61,9,9,63,71
5,24,129,92,210,216,2662,635,90,88,10,3,142,77,10,10,77,74
5,27,141,105,261,269,2586,860,102,112,11,3,158,96,11,11,92,74
5,30,152,123,345,351,2525,1046,110,135,11,3,173,122,11,12,105,75
5,32,164,136,408,415,2615,1220,122,145,12,3,195,145,12,14,108,78
5,34,171,156,499,531,2554,1267,138,150,14,3,212,143,13,15,101,71
5,38,189,187,623,658,2249,1014,154,126,15,4,225,122,14,16,70,56
6,42,209,227,794,797,1775,787,172,97,15,4,231,115,15,16,57,47
6,59,268,307,966,1036,1642,821,243,104,18,6,283,140,20,21,60,46
7,81,347,384,1181,1271,1474,965,339,121,23,9,389,181,27,29,75,47
9,113,469,515,1543,1603,1607,1225,442,150,29,12,468,232,31,36,100,52
11,156,625,617,1812,1975,1834,1608,518,205,36,13,524,329,33,47,158,75
13,204,817,760,2069,2198,2711,2248,475,294,40,11,468,393,31,49,254,123
15,260,1021,862,2163,2354,4740,2670,360,366,36,10,352,306,29,41,213,134
18,321,1220,1023,2358,2566,3924,1945,269,256,28,9,237,228,26,30,136,98
21,396,1447,1140,2474,2673,2341,1572,192,212,19,7,191,190,19,21,123,68
25,478,1656,1144,2331,2499,1730,675,154,94,11,6,169,71,14,12,62,53
30,575,2012,1097,2024,2189,1474,592,111,78,8,4,127,60,11,9,54,45
37,674,2460,1067,1970,2200,1268,517,88,62,7,3,110,60,10,7,45,36
43,741,2620,1131,2082,2307,992,467,84,60,7,2,100,54,8,7,35,26
50,860,3138,1249,2315,2605,762,365,75,50,6,2,88,48,7,6,27,21
59,1028,3733,1476,2737,3119,672,335,76,47,7,2,86,47,7,6,25,20
57,1104,3934,1768,3740,4240,693,313,70,45,7,2,91,49,7,6,25,21
53,1173,4171,2689,5902,6993,738,310,72,46,7,2,97,53,7,7,25,23
49,990,3800,3188,7693,8461,1005,507,121,70,11,2,141,88,9,12,45,34
36,682,2415,1837,4385,4522,1754,1006,184,124,16,3,210,157,12,20,100,62
27,445,1523,1355,2891,3102,2529,1423,259,180,23,5,300,231,17,30,130,77
24,347,1143,832,1467,1719,2618,1674,324,201,29,6,424,288,21,43,146,88
18,257,930,982,2078,2294,2867,1843,446,224,37,8,544,327,28,49,152,93
13,214,834,770,1593,1719,3208,1965,574,242,44,11,535,284,31,46,135,88
12,259,916,722,1359,1463,3257,1947,654,246,47,14,575,275,37,45,136,85
13,290,1041,735,1336,1403,3148,1967,766,242,47,18,610,294,43,48,147,91
13,359,1260,745,1391,1445,3191,1950,822,249,48,20,697,315,50,54,153,97
16,421,1452,811,1560,1644,3345,1930,902,251,48,25,715,330,57,55,163,98
20,507,1774,1000,1819,1940,3619,2039,944,266,51,27,737,333,59,56,161,101
24,588,2010,1220,2504,2660,3524,2084,858,253,50,29,630,291,55,50,152,100
32,719,2507,1873,4988,5519,3497,1792,652,232,40,25,487,221,44,37,128,91
40,911,3100,2376,5439,6018,2755,1208,422,180,27,16,283,147,27,23,105,81
47,1173,3964,2677,5266,5783,2790,1082,236,157,18,9,209,131,20,18,105,81
60,1502,5393,3007,5286,5800,2431,1171,189,205,17,7,267,204,19,24,145,86
64,1487,5195,2497,4571,4802,2890,2072,350,280,37,10,542,348,31,52,182,86
60,1161,4071,1852,3656,3948,2392,2474,658,262,53,23,968,425,78,70,159,66
64,1172,4042,1641,3353,3657,1890,2137,1024,225,57,39,794,345,85,64,113,46
69,1200,4144,1758,3622,3964,811,1599,960,153,47,36,368,183,80,53,47,11
74,1224,4190,1605,3431,3821,281,514,548,45,27,31,168,72,35,22,20,5
78,1306,4342,1622,3446,3741,32,204,255,14,11,15,36,11,12,10,3,2
76,1274,4377,1528,3274,3554,26,37,40,6,2,8,38,11,12,9,4,2
70,1163,3824,1234,2822,3088,28,40,37,7,1,6,34,10,12,10,4,2
57,906,3113,933,2487,2641,26,36,32,6,1,5,29,10,8,9,3,2
57,859,2973,816,2293,2433,24,34,30,6,1,5,32,10,7,8,3,1
61,933,3241,914,2617,2703,24,34,29,6,1,2,30,10,9,8,3,2
60,1089,3743,1052,2732,2989,24,35,30,6,1,4,33,10,8,9,3,2
69,1303,4283,1059,2433,2665,25,34,30,6,1,4,30,10,7,8,3,2
60,1048,3812,727,1575,1791,22,31,28,5,1,3,31,9,7,8,3,2
36,701,2476,253,770,859,22,31,27,5,1,2,39,12,9,13,5,2
16,307,1063,119,261,312,23,32,28,5,1,2,39,13,17,14,5,3
10,155,540,41,57,71,21,30,26,5,1,2,34,12,7,9,4,2
5,33,121,36,35,46,22,29,24,5,1,2,28,9,5,8,3,1
4,30,89,25,26,34,20,27,24,5,1,1,29,8,5,6,3,1
3,25,70,19,21,28,20,28,25,5,1,1,29,9,6,6,3,1
3,22,61,19,20,27,22,30,25,5,1,1,28,8,5,6,3,1
3,21,58,18,20,26,21,28,24,5,1,1,28,8,5,6,3,1
3,21,55,18,19,25,22,30,24,5,1,1,28,8,5,6,3,1
3,20,52,18,18,24,21,29,24,5,1,1,27,8,5,5,3,1
3,17,46,18,18,23,21,28,24,5,1,1,26,8,5,5,2,1
3,18,54,17,17,24,22,28,23,5,1,1,26,8,4,5,2,1
