A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
1,6,26,19,22,25,62,41,17,7,1,1,31,8,2,2,4,2
2,9,44,27,29,36,68,46,19,8,1,1,33,9,2,2,4,2
2,9,48,29,31,39,78,52,20,9,1,1,39,16,2,2,6,3
2,9,51,30,33,42,86,60,23,11,1,1,57,29,5,5,8,5
2,10,56,33,37,47,94,66,25,12,1,1,56,25,5,5,8,4
2,12,63,34,39,49,104,74,28,13,1,1,61,17,4,3,7,4
2,11,59,37,41,50,115,82,31,15,2,1,65,15,4,3,8,4
2,11,56,39,43,51,125,91,34,15,2,1,69,17,4,3,8,4
2,11,61,42,47,58,136,100,38,17,2,1,73,19,4,3,9,5
3,12,63,45,52,63,147,110,41,18,2,1,83,21,4,3,10,5
3,12,65,48,56,68,158,120,46,20,2,1,105,25,5,4,12,6
3,13,67,52,61,74,172,135,53,22,3,1,204,44,14,9,20,8
4,15,75,66,70,83,183,144,56,23,3,1,215,50,20,12,20,8
5,19,85,73,80,93,196,159,63,25,3,1,175,41,15,9,17,8
5,19,89,71,83,100,208,172,67,27,4,2,135,32,9,6,15,7
5,18,91,74,89,107,220,184,73,29,4,2,129,32,6,5,15,7
5,20,95,78,96,115,234,200,80,31,4,2,141,35,7,5,16,8
6,22,101,85,105,125,249,219,90,34,5,2,169,42,9,7,19,9
6,24,110,91,115,137,263,237,100,36,5,2,185,46,10,7,20,9
5,27,123,99,125,149,279,258,110,39,6,3,200,50,11,8,22,10
5,29,133,104,135,162,294,277,121,42,6,3,216,54,12,9,23,10
5,33,157,113,147,178,310,299,134,45,7,3,233,59,13,10,25,11
5,32,147,119,156,186,328,321,151,47,7,4,252,63,15,11,26,12
5,35,157,125,166,199,344,339,162,50,8,4,272,68,16,11,28,12
6,40,177,134,179,215,364,361,177,53,9,4,291,73,18,12,30,13
6,43,188,143,191,229,385,383,192,56,9,5,312,78,20,14,31,14
7,48,210,152,204,246,406,407,209,59,10,5,332,83,21,15,33,15
8,56,244,161,218,266,426,429,226,63,11,6,353,88,23,16,35,15
8,56,242,170,227,274,446,450,240,66,11,7,376,94,25,17,38,16
9,62,264,179,239,289,478,490,267,71,12,7,403,100,28,18,40,17
10,66,278,186,250,302,506,519,287,75,13,8,429,106,30,20,43,18
10,71,298,193,259,315,519,537,297,78,14,9,458,112,33,21,45,19
12,80,339,206,277,338,529,556,317,79,14,9,492,118,35,23,48,21
13,86,358,215,289,352,580,599,340,88,16,10,528,127,38,24,52,22
13,90,373,221,299,361,626,646,368,95,17,11,564,133,41,26,55,23
14,98,406,230,313,380,659,685,390,100,18,12,601,143,44,28,58,24
14,103,429,238,325,394,684,720,410,103,19,12,624,150,46,30,60,25
15,110,457,247,340,411,704,754,434,106,20,13,641,157,49,31,61,26
15,116,485,260,356,429,723,790,464,109,21,14,662,165,52,33,63,26
17,125,522,276,376,454,771,849,507,115,22,16,707,178,58,37,68,28
18,135,563,294,400,483,776,917,577,120,25,18,673,170,62,38,60,24
20,144,599,313,425,513,512,664,482,90,20,16,434,110,45,27,38,16
21,153,636,332,454,546,387,445,308,66,13,11,344,88,31,19,31,13
22,163,675,343,469,567,341,387,261,59,11,8,307,78,27,16,28,12
22,173,721,364,495,598,300,342,235,53,10,7,274,71,24,15,25,11
25,196,791,408,558,674,260,299,212,47,9,7,256,67,22,14,23,10
25,202,801,415,572,684,231,264,189,42,8,6,230,61,20,13,20,9
27,214,851,429,588,702,214,245,175,40,7,5,211,54,18,11,19,8
29,228,907,440,596,714,185,214,158,35,6,5,193,50,17,10,17,7
31,239,947,443,596,713,166,191,142,32,6,4,173,46,15,9,15,6
32,247,981,448,598,718,153,175,131,30,5,4,153,40,13,8,13,6
33,254,1007,440,587,708,133,154,118,26,5,3,138,37,12,7,12,5
24,181,721,286,370,451,117,135,103,23,4,3,125,33,11,7,11,5
16,121,471,218,280,336,107,123,94,21,4,3,114,30,10,6,10,4
13,104,402,187,244,291,98,112,86,20,3,2,102,28,9,6,9,4
12,92,356,164,215,258,87,101,78,18,3,2,93,25,8,5,8,3
11,82,317,146,192,230,79,91,71,16,3,2,85,23,7,4,8,3
10,73,284,129,170,207,72,83,65,15,2,2,80,22,7,4,7,3
9,65,251,116,154,185,65,75,59,13,2,2,73,20,6,4,6,3
8,61,231,110,146,172,60,69,54,12,2,1,66,18,6,3,5,2
7,55,210,97,129,155,54,62,49,11,2,1,59,16,5,3,5,2
6,47,181,83,111,134,52,59,46,10,2,1,55,15,5,3,5,2
6,41,159,74,99,119,48,55,43,10,2,1,51,14,4,3,4,2
5,36,141,65,88,107,44,50,39,9,1,1,47,12,4,2,4,2
5,32,124,58,78,95,40,47,37,8,1,1,43,12,4,2,4,2
4,28,110,51,69,84,37,42,34,8,1,1,41,11,3,2,3,1
4,24,95,46,60,74,34,39,31,7,1,1,37,10,3,2,3,1
3,22,86,42,56,69,31,35,28,6,1,1,34,9,3,2,3,1
3,21,82,40,53,65,29,33,26,6,1,1,31,8,3,2,3,1
3,19,74,36,48,59,27,31,24,6,1,1,29,8,2,2,2,1
3,17,68,33,44,54,25,29,22,5,1,1,27,7,2,1,2,1
2,16,61,30,41,49,25,28,21,5,1,1,25,7,2,1,2,1
2,15,57,29,39,47,24,27,21,5,1,1,23,6,2,1,2,1
2,14,52,26,35,43,21,25,19,4,1,1,22,6,2,1,2,1
2,12,48,24,33,41,19,22,18,4,1,0,21,5,2,1,2,1
2,12,47,23,32,39,18,21,16,4,1,0,20,5,1,1,2,1
2,11,43,21,28,35,17,19,15,3,0,0,19,5,1,1,2,1
2,10,38,19,26,32,16,18,14,3,0,0,17,5,1,1,1,1
1,9,35,17,24,29,15,17,14,3,0,0,16,4,1,1,1,0
1,8,32,16,22,27,14,16,13,3,0,0,16,4,1,1,1,1
1,8,30,15,20,25,14,16,12,3,0,0,15,4,1,1,1,0
1,7,28,14,20,24,13,15,12,3,0,0,14,4,1,1,1,0
1,7,27,13,18,23,12,13,11,2,0,0,13,4,1,1,1,0
1,6,25,12,17,22,11,13,10,2,0,0,13,3,1,1,1,0
1,6,23,12,16,20,11,12,10,2,0,0,12,3,1,1,1,0
1,5,21,11,15,18,11,12,10,2,0,0,11,3,1,1,1,0
1,5,21,10,14,18,10,11,9,2,0,0,11,3,1,1,1,0
1,5,19,10,14,17,10,11,9,2,0,0,10,3,1,1,1,0
1,5,19,9,13,16,9,10,8,2,0,0,10,2,1,1,1,0
1,4,18,9,12,15,9,10,8,2,0,0,10,3,1,1,1,0
1,4,17,8,12,14,9,10,8,2,0,0,9,2,1,1,1,0
1,4,16,8,11,14,8,9,7,2,0,0,9,2,1,1,1,0
1,4,15,8,10,13,8,9,7,2,0,0,9,2,1,1,1,0
1,4,14,7,10,12,8,9,7,2,0,0,8,2,1,1,1,0
1,3,13,7,9,12,7,8,7,2,0,0,8,2,1,0,1,0
1,3,13,6,9,11,7,8,6,1,0,0,7,2,0,0,1,0
1,3,12,6,9,11,7,8,6,1,0,0,7,2,0,0,1,0
1,3,12,6,8,10,7,8,6,1,0,0,7,2,0,0,1,0
1,3,11,6,8,10,7,7,6,1,0,0,7,2,0,0,0,0
1,3,11,5,8,9,6,7,6,1,0,0,7,2,1,0,0,0
1,3,11,6,8,10,6,7,5,1,0,0,6,2,1,0,1,0
1,3,11,6,8,9,6,7,5,1,0,0,6,2,0,0,1,0
1,3,11,6,8,9,6,7,5,1,0,0,6,2,1,0,0,0
1,3,10,5,7,9,6,7,5,1,0,0,6,2,0,0,0,0
0,3,10,5,7,9,6,7,5,1,0,0,6,2,1,1,1,0
0,2,10,5,7,8,6,7,5,1,0,0,6,1,0,0,0,0
0,2,9,5,6,8,6,7,5,1,0,0,6,1,0,0,0,0
0,2,9,5,6,8,6,7,5,1,0,0,6,1,0,0,0,0
0,2,9,5,6,8,6,7,5,1,0,0,6,2,1,0,0,0
0,2,9,4,6,7,7,7,5,1,0,0,6,2,0,0,1,0
0,2,9,4,6,7,7,7,5,1,0,0,6,2,1,1,0,0
0,2,8,4,6,7,7,7,5,1,0,0,6,2,1,0,1,0
0,2,8,4,6,7,8,8,5,1,0,0,7,2,1,0,1,0
0,2,8,4,6,7,8,8,5,1,0,0,7,2,1,1,1,0
0,2,8,4,6,7,9,9,6,2,0,0,7,2,1,1,1,0
0,2,8,4,6,7,10,10,6,2,0,0,8,2,1,1,1,0
0,2,9,4,6,7,11,11,7,2,0,0,9,2,1,1,1,0
0,2,9,4,6,7,11,12,7,2,0,0,10,2,1,1,1,0
0,2,9,5,6,7,12,12,7,2,0,0,10,3,1,1,1,0
0,2,9,5,6,7,17,13,8,2,0,0,11,3,1,1,1,1
0,2,10,5,6,8,20,23,10,3,0,0,15,5,1,1,2,1
0,2,10,5,7,8,37,26,16,5,1,1,21,6,2,1,3,1
0,3,10,5,7,8,25,25,15,3,1,1,8,2,1,1,1,1
