A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,11,65,33,38,45,72,50,28,8,1,1,36,10,3,2,4,3
2,11,67,33,39,46,82,51,28,8,1,1,35,10,3,2,4,3
2,12,69,34,40,47,95,54,30,9,2,1,36,10,3,2,4,3
2,12,69,34,40,47,113,56,31,9,2,1,38,11,3,2,4,4
3,12,72,36,42,49,127,59,32,10,2,1,39,11,3,2,4,4
3,13,74,37,43,51,150,62,33,10,2,1,40,11,3,2,5,5
3,13,75,37,44,52,176,66,35,11,2,1,43,12,4,2,5,6
3,14,78,39,47,55,207,71,36,12,2,1,44,13,4,3,6,7
3,14,79,39,47,55,238,75,38,12,2,1,46,14,4,3,6,8
3,15,81,41,50,58,266,79,38,13,3,1,48,15,4,3,7,9
3,15,84,43,52,60,299,83,39,14,3,1,50,15,4,3,7,10
3,15,84,43,52,59,346,87,41,14,3,1,52,16,4,3,8,12
3,15,86,44,54,61,394,94,42,15,3,1,53,17,5,3,8,13
3,15,85,44,55,63,445,98,43,16,3,1,56,18,5,3,10,15
3,15,87,46,58,66,522,107,45,18,3,1,59,18,5,3,10,16
3,15,88,46,61,68,576,113,46,19,3,1,61,20,5,4,11,19
4,16,92,49,65,73,626,120,48,20,4,1,63,21,5,4,12,20
4,16,94,50,68,75,709,125,48,21,4,1,65,22,5,4,13,22
4,17,97,52,72,79,746,132,49,22,4,1,69,24,6,4,14,24
4,18,99,54,77,84,815,141,50,24,4,2,70,25,6,4,17,28
4,18,103,57,82,90,929,152,52,26,4,2,72,26,6,4,18,30
4,19,108,60,89,96,1042,169,54,28,5,2,74,27,6,5,21,33
4,20,110,62,94,101,1067,175,56,29,5,2,75,29,6,5,23,35
4,21,113,67,105,112,1164,189,57,31,5,2,77,30,6,5,26,36
5,22,118,70,111,119,1177,200,58,33,5,2,78,31,6,5,28,37
5,22,122,74,120,125,1208,221,59,37,5,2,81,33,6,5,30,34
5,24,129,78,128,134,1168,235,58,38,5,2,82,34,6,5,30,31
5,24,134,86,144,147,999,253,60,40,5,2,84,35,6,5,29,25
5,25,141,91,152,155,864,266,61,41,5,2,85,36,6,5,27,21
5,26,146,94,166,170,649,268,61,39,5,2,86,37,6,5,25,17
5,27,151,100,178,181,586,272,61,40,5,2,88,39,6,5,25,17
5,27,151,101,186,187,534,279,62,40,5,2,91,41,7,6,25,17
5,28,153,112,226,229,620,356,66,50,6,2,102,53,7,7,33,21
5,28,154,121,268,270,788,451,73,63,8,2,115,67,8,9,44,27
5,28,152,130,304,311,992,567,80,80,9,2,131,81,8,10,54,33
5,29,155,144,369,372,1274,697,91,98,11,2,153,97,9,12,64,39
5,31,161,163,438,446,1473,804,101,111,13,3,169,107,10,14,72,43
5,34,172,184,506,517,1552,888,121,120,15,3,194,125,11,17,79,47
6,36,181,201,552,574,1758,943,138,136,17,3,223,141,12,19,88,51
6,39,194,227,643,669,1873,1024,159,147,19,3,243,152,13,21,93,55
6,42,204,255,730,750,2000,1124,183,159,21,4,286,171,14,25,101,60
6,46,217,280,797,828,2168,1241,226,172,24,4,335,179,16,27,114,65
6,50,228,305,890,932,2301,1293,255,184,25,5,373,207,19,32,123,69
7,56,252,349,981,1039,2431,1457,308,201,29,6,422,227,21,34,131,75
7,64,273,390,1077,1127,2582,1527,362,219,32,7,456,228,24,38,137,78
7,75,309,436,1176,1240,2776,1686,403,229,34,8,506,255,27,40,149,83
7,84,337,471,1224,1309,2848,1681,423,241,36,10,558,283,30,45,157,86
7,101,400,515,1276,1361,2945,1871,521,254,40,11,624,301,35,49,169,93
8,115,436,549,1290,1399,3162,2006,562,269,43,12,653,323,38,50,182,99
8,131,500,590,1254,1396,3113,2088,622,288,44,14,668,311,42,53,180,101
8,146,561,620,1305,1439,3363,2178,640,303,46,16,709,329,44,54,189,102
9,177,655,665,1361,1520,3432,2162,693,282,47,18,699,318,46,52,183,103
10,198,721,710,1465,1659,3011,2118,688,258,48,18,659,292,42,49,172,101
10,225,839,790,1753,1957,3201,1868,584,260,41,17,487,207,35,35,138,87
11,256,942,854,1985,2226,3166,1707,496,239,36,15,406,174,33,30,117,77
13,288,1065,1050,2549,2840,2669,1189,400,180,26,13,343,143,31,25,92,66
14,309,1142,1191,2960,3236,2368,957,352,152,21,11,328,135,30,24,87,67
16,362,1336,1361,3364,3691,2073,802,338,120,20,11,313,126,30,23,73,67
17,383,1402,1397,3275,3630,2131,755,341,110,20,11,298,119,30,22,67,65
19,427,1539,1371,3230,3468,1452,667,317,89,18,10,260,109,28,21,53,49
21,458,1646,1373,3259,3483,779,618,308,85,17,10,253,105,27,20,48,37
23,503,1812,1369,3108,3410,541,513,259,68,13,8,218,89,25,18,34,19
24,519,1919,1407,3150,3275,465,411,215,57,11,7,187,73,23,15,28,16
28,599,2060,1444,3272,3508,343,285,179,41,9,7,141,52,19,11,21,12
30,625,2050,1487,3319,3267,430,317,145,44,8,7,127,55,15,10,23,14
35,729,2562,1528,3393,3721,533,349,107,47,8,6,114,58,12,10,26,18
39,791,2747,1539,3453,3730,647,413,97,53,8,4,117,66,11,10,32,21
43,857,2902,1590,3558,3857,749,474,91,62,9,3,126,77,10,11,37,24
46,898,3077,1611,3420,3890,883,555,95,69,10,3,129,90,10,12,42,27
52,930,3074,1565,3403,3834,989,631,101,76,11,3,151,98,10,13,49,31
54,995,3520,1616,3708,4032,1115,687,107,85,13,2,151,110,9,14,54,33
60,1053,3845,1557,3711,4117,1237,755,118,95,14,2,158,120,9,16,58,37
61,1130,3966,1606,3674,4153,1329,841,126,102,15,2,165,133,9,18,63,40
64,1142,3952,1470,3500,3985,1439,909,133,107,16,2,189,146,9,20,65,43
62,1125,4130,1516,3474,3882,1453,940,154,116,18,2,202,158,10,22,71,46
60,1073,3792,1244,3061,3301,1654,1016,177,120,20,2,222,169,10,24,79,49
56,956,3423,1097,2766,2978,1767,1116,188,129,22,2,245,184,11,27,84,53
55,863,3100,809,2307,2507,1880,1147,223,141,24,3,266,193,12,29,86,56
59,898,3174,758,2318,2496,1981,1182,244,147,26,3,282,199,12,30,92,58
73,1164,4211,861,2728,2969,2031,1234,265,147,26,3,290,195,13,31,90,59
94,1693,5941,1191,3421,3776,2083,1231,282,150,27,4,299,192,13,31,91,59
128,3016,10652,2511,5758,6345,2138,1149,289,142,27,4,283,171,14,27,85,59
125,2874,9855,3487,7021,7724,2167,1064,284,137,26,4,281,156,14,26,81,57
83,1680,5894,2665,5419,6070,2033,926,255,119,23,4,235,118,14,20,65,53
69,1245,4215,1851,4122,5101,1926,823,233,105,19,4,202,97,13,16,59,52
26,562,2573,1513,3086,3281,1724,577,169,80,14,4,163,72,12,12,48,47
14,274,967,833,1758,2202,1623,473,153,70,13,4,149,64,12,11,44,46
12,238,848,810,1637,1781,1485,376,135,59,11,3,137,57,12,10,43,46
12,258,909,886,1673,1798,1425,372,132,63,10,3,134,56,12,10,43,47
12,268,972,921,1763,1931,1667,345,125,58,10,4,131,54,12,10,44,50
12,273,1079,982,1874,1967,1652,337,123,58,10,4,129,52,12,10,45,51
13,311,1151,897,1887,2064,1723,335,122,57,10,4,127,51,12,10,47,53
13,354,1225,1064,2045,2170,1709,337,121,60,10,4,128,51,12,10,49,56
15,423,1230,901,1987,2252,1724,338,117,60,10,4,129,52,12,10,47,57
15,440,1395,1113,2164,2258,1840,336,119,61,10,4,129,52,12,10,54,59
15,438,1523,1131,2260,2402,1921,354,117,63,10,4,125,51,12,10,55,62
18,486,1769,1159,2254,2423,2043,437,158,73,12,5,153,66,16,12,63,65
21,570,1988,1291,2434,2533,2129,539,198,81,14,7,178,79,20,15,70,67
23,631,2160,1330,2505,2638,2195,645,237,92,15,9,202,93,24,18,77,70
26,696,2381,1390,2649,2820,2167,753,283,103,18,10,217,106,27,20,83,72
29,762,2631,1519,2824,3004,2271,826,306,108,19,11,241,120,30,22,91,73
32,806,2629,1683,3125,3374,2269,918,348,116,21,12,258,133,34,24,97,77
34,835,2805,1624,3021,3257,2315,1024,387,125,23,14,280,143,37,26,107,78
37,867,2859,1550,2888,3073,2517,1170,435,138,25,15,302,168,40,29,118,82
37,842,2840,1511,2804,2993,2637,1299,470,146,27,17,317,192,43,32,132,82
37,788,2556,1335,2526,2733,2788,1496,497,175,28,18,348,235,46,35,156,89
37,700,2426,1161,2354,2627,2832,1815,549,211,31,20,381,284,51,39,176,94
38,629,2236,1026,2230,2396,2965,2254,576,258,38,20,481,363,53,53,203,94
41,685,2319,1027,2199,2446,2992,2580,636,287,47,22,623,444,56,66,216,95
42,709,2328,972,2113,2366,2791,2973,776,330,61,24,908,493,73,79,213,84
43,709,2333,999,2203,2415,2685,3107,886,322,66,28,1069,509,89,83,196,77
44,668,2195,929,2094,2352,2338,2821,1093,290,70,37,1121,445,107,78,166,64
45,659,2181,888,2147,2292,2100,2529,1180,256,66,43,1010,394,102,75,145,57
44,654,2096,834,2012,2276,1703,2166,1138,219,61,42,724,320,97,66,109,32
44,678,2170,790,2055,2270,1138,1830,1075,183,54,40,477,237,90,58,66,15
46,692,2217,723,2195,2363,411,1209,886,97,43,37,243,95,73,44,28,10
48,672,2260,765,2150,2387,305,710,684,54,35,35,199,77,52,29,26,8
49,733,2360,767,2208,2325,155,404,365,40,17,28,98,49,31,22,11,2
51,734,2368,765,2235,2335,52,318,274,25,11,22,54,21,30,20,5,2
53,752,2404,769,2283,2471,28,71,174,7,8,11,40,12,15,10,4,2
52,790,2418,760,2319,2403,28,40,71,6,4,11,40,11,13,9,4,2
55,802,2658,753,2363,2413,28,39,34,7,1,6,37,10,13,9,4,2
55,804,2605,749,2365,2468,29,40,33,7,1,5,35,10,12,10,4,2
56,825,2664,745,2389,2434,31,43,36,7,1,5,32,10,11,9,3,2
57,837,2762,735,2431,2486,27,38,33,6,1,5,32,9,9,7,3,2
59,838,2597,722,2467,2526,24,34,29,6,1,5,41,12,10,12,5,2
59,875,2822,746,2505,2569,25,34,29,6,1,4,42,14,25,12,5,2
60,861,2906,799,2608,2692,25,35,30,6,1,4,52,17,23,15,5,3
62,912,2950,832,2708,2802,25,34,29,6,1,4,43,14,14,14,5,3
61,970,3280,948,2833,2933,23,32,28,5,1,3,40,12,11,10,4,2
64,1086,3602,1015,2876,3002,23,33,29,6,1,4,34,9,8,10,4,2
67,1210,4216,1151,2872,3008,23,32,28,5,1,3,37,10,8,8,4,2
66,1286,4453,1152,2760,2861,22,31,28,5,1,3,35,10,9,11,4,2
67,1234,4326,1029,2180,2363,23,33,30,6,1,3,37,10,9,9,4,2
67,1126,4021,883,1867,2030,23,32,28,5,1,3,38,10,8,9,3,2
56,958,3369,601,1371,1571,23,33,30,6,1,3,34,10,8,8,3,2
45,817,2809,368,1072,1170,23,33,29,5,1,3,33,10,8,8,3,2
28,560,1993,177,449,476,24,34,29,6,1,2,34,9,7,8,3,2
19,401,1421,139,266,311,22,31,26,5,1,2,31,10,7,8,3,2
13,195,638,68,202,231,23,32,28,5,1,2,28,10,6,9,3,1
10,164,580,39,92,104,22,31,27,5,1,2,29,10,6,9,3,2
5,91,338,32,33,43,22,30,26,5,1,2,27,9,5,7,3,1
4,36,156,30,30,39,23,31,27,6,1,3,27,9,5,7,3,1
4,28,89,28,28,36,23,32,27,5,1,2,30,9,6,7,3,1
4,28,88,26,26,35,23,31,26,5,1,2,30,9,6,7,3,1
3,23,58,21,19,24,23,32,27,5,1,2,30,9,6,7,3,1
3,24,55,22,21,25,24,33,28,6,1,2,30,9,6,7,3,1
3,25,59,22,19,23,23,32,27,6,1,1,31,9,6,7,3,1
3,22,57,23,23,28,23,31,26,5,1,1,31,9,6,7,3,1
3,26,70,23,22,26,22,30,25,5,1,1,32,9,6,7,3,1
3,22,49,19,18,22,23,32,27,5,1,1,31,9,6,7,3,2
3,19,48,19,18,23,23,32,27,5,1,1,32,9,6,7,3,1
3,19,48,17,17,23,23,31,25,5,1,1,32,9,6,7,3,1
3,18,49,18,18,23,23,30,25,5,1,1,31,9,6,7,3,2
3,18,49,18,18,23,24,31,25,6,1,2,31,9,6,7,3,2
3,19,50,18,18,24,23,30,25,5,1,1,31,9,6,6,3,1
3,20,53,18,19,25,22,29,24,5,1,1,31,9,6,7,3,1
3,20,56,18,19,26,23,30,24,5,1,1,30,9,5,6,3,1
3,20,52,17,18,25,24,32,26,5,1,1,31,9,6,6,3,1
3,19,52,18,19,25,22,30,25,5,1,1,32,9,5,6,3,1
3,19,51,17,18,24,23,31,26,5,1,1,32,9,5,6,3,2
2,16,48,16,17,24,23,31,25,5,1,1,31,9,5,7,3,1
2,15,47,16,17,23,25,34,28,6,1,1,32,9,6,7,3,1
2,16,48,16,17,23,23,30,25,5,1,1,31,10,6,7,3,2
2,16,47,16,17,23,24,32,26,5,1,1,39,11,7,9,4,2
3,19,52,18,19,25,25,32,24,6,1,1,30,9,6,7,3,2
3,21,53,19,19,26,24,33,27,6,1,1,29,11,6,7,3,2
3,19,54,18,19,26,27,37,30,6,1,1,31,11,6,8,3,2
3,20,53,18,19,25,26,34,27,6,1,1,31,11,6,10,3,2
3,21,56,19,20,27,26,34,28,6,1,1,30,10,5,6,3,2
3,21,55,20,20,27,25,33,27,6,1,1,31,10,6,6,3,2
3,21,55,20,20,27,24,31,25,6,1,1,30,10,6,6,3,1
3,21,57,20,21,28,23,30,25,6,1,1,28,9,5,6,3,1
3,22,57,20,21,28,23,29,22,5,1,1,30,7,5,5,2,1
3,22,58,21,21,29,22,29,23,5,1,1,35,9,5,4,3,1
3,21,56,20,21,28,21,26,22,5,1,1,33,9,6,5,3,1
3,22,57,20,21,28,26,31,23,7,1,1,30,8,5,5,3,1
3,22,57,20,21,29,25,31,25,6,1,1,29,9,6,7,3,2
3,22,59,20,21,29,24,30,24,6,1,1,42,9,7,6,3,1
3,23,60,20,21,30,25,31,25,6,1,1,29,8,5,5,3,1
3,22,57,20,21,29,25,31,25,6,1,1,29,8,5,5,3,1
3,21,57,20,21,28,25,31,25,6,1,1,32,9,5,4,3,1
3,23,54,20,21,28,25,32,25,6,1,1,33,10,6,6,3,2
3,19,64,23,25,35,25,32,25,6,1,1,30,9,5,6,3,1
4,27,60,22,23,31,24,30,25,5,1,1,30,9,5,6,3,1
3,20,53,20,21,29,26,31,23,5,1,1,32,9,6,6,3,1
3,20,56,22,22,30,29,45,40,6,1,2,28,8,5,5,3,1
3,21,55,20,22,30,25,30,24,6,1,1,35,9,6,7,3,2
3,22,58,24,24,33,25,32,25,5,1,1,35,10,6,6,3,2
3,19,51,19,21,28,28,37,30,6,1,1,33,9,6,6,3,1
3,19,51,20,22,29,27,32,25,6,1,1,33,9,6,6,3,2
3,20,54,20,22,30,25,31,25,6,1,1,32,9,6,6,3,2
3,20,54,20,22,29,26,31,25,6,1,1,33,9,6,6,3,2
3,23,62,21,28,35,25,31,25,5,1,1,34,10,6,6,3,2
3,23,47,19,20,25,26,32,25,6,1,1,35,10,6,6,3,2
3,21,56,20,21,28,29,35,27,6,1,1,35,10,6,7,3,2
3,20,55,20,22,29,26,31,25,6,1,1,36,10,6,6,3,2
3,20,56,19,19,26,28,33,27,6,1,1,37,10,6,7,3,2
3,18,56,19,20,28,28,33,27,6,1,1,37,10,7,7,4,2
3,21,55,20,22,29,30,36,30,6,1,1,36,11,7,9,4,2
3,19,57,21,23,30,28,33,27,6,1,1,39,11,7,7,4,2
3,20,56,20,22,29,30,35,27,6,1,1,37,11,7,7,4,2
3,19,55,21,22,29,30,35,27,6,1,1,37,11,7,7,4,2
3,19,53,20,20,27,31,37,30,6,1,1,40,11,7,7,4,2
3,18,54,20,20,27,33,35,27,6,1,1,41,11,7,7,4,2
3,20,56,21,22,29,31,35,27,6,1,1,43,12,8,8,4,2
3,20,68,21,23,36,33,35,28,6,1,1,48,11,8,8,4,2
