A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,11,64,32,37,45,70,49,28,8,1,1,36,10,3,2,4,3
2,11,65,33,38,45,81,51,29,9,1,1,36,10,3,2,4,3
2,12,68,34,39,47,95,56,31,9,2,1,37,10,3,2,4,3
2,12,68,34,39,47,111,57,31,9,2,1,38,11,3,2,4,4
3,12,72,35,41,49,125,60,33,10,2,1,39,11,3,2,4,4
3,13,73,36,42,50,145,61,33,10,2,1,39,11,3,2,5,5
3,13,75,37,44,52,168,65,34,11,2,1,42,12,4,2,5,5
3,14,78,39,46,54,197,68,35,11,2,1,43,13,4,2,5,6
3,14,79,39,47,55,227,73,37,12,2,1,45,13,4,2,6,7
3,14,81,41,49,57,257,76,37,12,2,1,47,14,4,3,6,9
3,15,83,42,51,59,288,80,38,13,3,1,49,15,4,3,7,10
3,15,83,42,52,59,331,85,40,14,3,1,51,16,4,3,8,11
3,15,86,44,53,61,372,91,42,15,3,1,51,16,4,3,8,12
3,15,85,43,55,62,418,94,42,16,3,1,54,17,4,3,9,14
3,15,87,45,57,64,490,103,44,17,3,1,57,18,5,3,10,15
3,15,87,45,60,67,517,109,46,18,3,1,60,19,5,3,11,18
4,16,91,48,64,71,589,115,47,19,3,1,62,20,5,4,12,19
4,16,93,49,67,74,665,121,47,20,4,1,64,22,5,4,13,21
4,17,96,51,70,77,696,127,48,21,4,1,67,23,6,4,14,23
4,17,99,54,76,83,775,136,49,23,4,1,69,24,6,4,16,27
4,18,102,57,81,89,903,146,51,25,4,2,71,26,6,4,17,29
4,19,107,60,88,96,1005,162,54,27,5,2,72,27,6,5,20,32
4,20,110,62,94,101,1049,169,55,28,5,2,74,28,6,5,22,34
5,21,114,68,106,114,1132,180,56,30,5,2,76,29,6,5,24,36
5,22,122,72,113,121,1170,190,58,31,5,2,77,30,6,5,27,37
5,23,127,77,122,128,1238,209,59,35,5,2,80,32,6,5,30,36
5,24,135,81,129,134,1213,225,58,37,5,2,82,33,6,5,31,35
5,25,137,86,141,143,1104,247,60,40,5,2,85,35,6,5,30,28
5,25,140,88,147,150,995,266,61,42,5,2,85,35,6,5,28,24
5,25,142,90,157,161,752,272,61,41,5,2,86,36,6,5,25,19
5,26,146,95,167,171,652,274,60,40,5,2,87,38,6,5,25,18
5,26,145,96,176,177,548,275,62,40,5,2,89,41,6,5,25,17
5,27,148,107,213,218,648,351,66,50,6,2,99,52,7,7,33,21
5,27,149,116,256,258,810,442,71,63,7,2,113,64,8,8,41,26
5,27,148,125,290,297,992,531,78,75,9,2,126,76,8,10,49,31
5,28,151,138,350,354,1172,622,87,88,10,2,145,91,9,12,56,35
5,30,157,156,414,421,1325,715,96,98,12,2,163,105,9,14,64,39
5,33,166,171,472,486,1414,800,113,107,14,3,187,119,10,16,72,44
5,35,174,192,530,549,1587,858,129,123,16,3,211,131,11,18,79,47
6,37,188,221,616,644,1725,941,147,134,18,3,239,151,12,21,88,53
6,40,198,246,694,718,1856,1043,169,147,20,4,274,165,13,24,97,58
6,44,209,270,770,801,2045,1164,211,161,23,4,317,175,16,26,107,62
6,47,219,294,850,891,2180,1210,242,172,24,5,353,197,17,30,113,64
6,53,239,335,955,1013,2340,1380,288,191,28,6,396,218,20,33,125,71
7,60,259,380,1057,1101,2400,1444,337,207,30,7,442,222,23,37,134,76
7,70,295,424,1155,1220,2555,1592,377,216,31,8,479,255,25,39,146,82
7,79,321,461,1205,1289,2744,1610,402,231,35,9,540,279,28,43,154,85
7,94,371,507,1287,1393,2876,1794,498,247,39,10,586,286,32,46,163,90
8,107,413,538,1308,1424,2771,1781,530,239,41,11,636,299,36,49,175,95
8,122,470,585,1316,1466,3051,2054,610,275,43,14,711,317,42,54,190,101
8,138,535,619,1374,1503,3354,2190,623,298,46,15,727,336,45,57,193,104
9,164,614,654,1431,1604,3570,2326,714,298,49,18,725,337,46,54,191,105
9,186,680,708,1570,1783,3617,2302,725,311,51,19,731,328,47,55,185,103
10,213,791,813,1967,2170,3381,1509,435,255,32,13,609,263,42,44,168,97
11,237,883,883,2233,2464,2778,1635,577,203,34,18,512,221,37,36,145,90
13,279,1031,1084,2652,2897,2960,1503,464,227,32,15,382,158,32,28,107,74
14,300,1106,1127,2706,2944,2676,1194,368,189,26,12,360,143,32,26,101,71
15,341,1242,1163,2757,3045,2259,901,347,149,21,12,332,133,31,24,83,70
16,360,1337,1162,2740,3005,2279,843,345,134,21,11,316,126,31,23,76,69
18,407,1481,1194,2783,2962,2150,745,347,110,21,12,294,121,30,22,57,48
