A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W,Res,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,15.19,5.26,3.36,1.84,1.19,1023,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,1023,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,1023,f
0.88,1.90,1.72,0.83,1.30,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,15.19,5.26,3.36,1.84,1.19,1023,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,528,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,558,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,676,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,538,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,474,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,527,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.65,0.00,12.58,15.19,5.26,3.36,1.84,1.19,462,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.65,0.00,12.58,15.19,5.26,3.36,0.92,1.19,447,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,15.19,5.26,3.36,1.84,1.19,434,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,457,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.65,0.00,12.58,14.10,5.26,3.36,0.92,1.19,835,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,471,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,454,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,475,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,565,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.65,0.00,12.58,14.10,5.26,3.36,0.92,1.19,447,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,15.19,5.26,3.36,1.84,1.19,454,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,15.19,5.26,3.36,1.84,1.19,479,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,465,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,15.19,5.26,3.36,0.92,1.19,473,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,15.19,5.26,3.36,1.84,1.19,459,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,502,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,438,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,468,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.65,0.00,12.58,14.10,5.26,3.36,0.92,1.19,469,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,443,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,463,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,452,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,454,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,452,f
0.88,1.90,1.72,0.83,1.95,4.15,3.59,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,493,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,443,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,444,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,454,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,0.92,1.19,439,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,416,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,417,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,436,f
0.88,1.90,1.72,0.83,1.95,4.15,4.19,6.71,5.68,2.35,0.00,0.00,12.58,14.10,5.26,3.36,1.84,1.19,437,f
