A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,12,65,37,45,51,177,75,34,12,2,1,47,14,4,2,7,7
3,13,73,40,52,58,254,89,36,14,2,1,50,16,4,3,8,9
3,14,74,42,56,61,369,101,38,15,3,1,52,17,4,3,10,12
3,15,79,48,66,71,494,120,42,18,3,1,57,20,4,3,13,14
4,17,91,55,79,84,627,141,44,21,3,1,65,23,5,4,18,21
4,18,98,61,89,94,829,178,50,26,4,1,74,28,6,4,23,27
4,19,102,65,100,104,967,229,55,32,5,2,88,34,6,5,31,37
4,20,105,71,116,118,1124,296,63,39,6,2,103,41,7,7,42,45
4,21,110,78,139,138,1349,406,72,70,7,2,118,48,8,7,51,49
5,22,115,88,173,163,1429,478,74,60,7,2,129,56,8,8,63,52
5,24,121,101,238,215,1522,603,84,70,8,2,148,70,9,9,76,54
5,26,129,116,272,242,1752,768,94,85,9,2,168,84,10,10,88,58
5,29,143,134,375,325,1933,911,107,102,10,3,190,102,11,12,96,59
5,31,150,153,442,383,2093,1080,125,121,11,3,217,110,12,13,80,50
5,34,162,179,560,497,2181,1249,140,130,13,3,231,104,13,14,61,40
5,36,174,210,662,619,1903,1029,163,113,14,4,249,102,14,15,54,36
6,49,213,291,810,783,1624,933,226,109,17,5,327,129,19,20,63,39
7,69,283,388,1013,998,1634,1125,323,129,21,8,404,172,25,27,80,44
8,97,378,492,1018,1103,2155,1448,423,173,28,11,531,232,33,36,125,62
11,112,484,550,1271,1286,2771,1980,506,239,34,12,614,304,34,43,190,96
12,167,625,727,1670,1652,2672,1778,533,220,37,12,550,287,32,41,164,95
13,209,758,829,1868,1887,2472,1707,425,206,34,10,415,247,30,34,127,72
15,238,821,943,1962,1950,2383,1673,313,199,28,9,313,211,26,27,117,67
19,340,1206,1028,2098,2241,1918,1431,246,181,20,8,235,156,22,18,106,56
22,398,1389,1144,2082,2185,1708,607,200,84,12,7,230,89,17,13,66,42
28,492,1689,1100,1832,1925,1488,477,133,71,9,5,190,69,14,11,44,34
33,586,2074,1091,1913,2005,1438,547,106,67,8,3,152,58,11,9,35,24
40,641,2313,1230,2075,2290,1235,535,99,66,8,3,147,57,10,8,29,21
48,766,2749,1336,2372,2646,870,439,105,56,7,3,140,57,9,8,30,20
54,875,3086,1788,3574,4033,701,390,94,52,7,2,138,57,9,8,29,20
63,1137,3969,3071,6292,6995,641,366,94,50,7,2,130,55,9,8,28,21
59,1117,3806,2890,5659,6005,643,351,91,48,7,2,131,57,9,8,28,22
48,920,3154,1825,3657,3922,1014,575,130,74,10,3,182,94,11,13,55,35
39,694,2369,1626,3093,3361,1269,703,173,88,14,3,232,144,13,19,76,48
30,469,1553,1441,2606,2781,1447,851,202,105,17,4,302,175,15,25,88,56
23,347,1212,1231,2375,2561,1643,930,263,122,21,5,368,193,19,29,94,60
19,295,1043,815,1444,1532,1879,1101,362,136,27,6,430,214,22,33,101,66
17,241,732,764,1491,1622,2070,1317,413,154,28,8,468,234,27,36,108,68
15,246,901,725,1256,1381,2323,1456,503,175,34,11,544,262,33,42,116,75
12,253,943,695,1163,1149,2474,1633,605,186,38,13,629,296,39,46,135,81
15,308,1054,907,1589,1587,2788,1728,645,211,39,15,709,314,45,48,148,85
18,349,1299,958,1958,2021,2945,1815,752,206,43,18,674,304,48,48,146,86
20,416,1487,1339,3250,3604,3113,1954,792,239,46,22,619,269,45,44,139,88
24,521,1698,1491,3387,3581,3242,2022,804,232,44,25,467,181,34,32,108,78
28,643,2218,1663,3312,3396,3126,1949,778,224,42,27,313,136,26,22,89,72
57,941,1894,1636,2634,3414,3695,3088,987,342,65,35,1288,521,99,85,250,109
44,981,3315,1907,3555,3911,2876,1374,532,174,35,16,257,175,22,19,140,76
42,767,3194,1598,3045,3218,2870,1445,299,174,22,9,312,178,20,24,148,81
44,859,3162,1612,3021,3000,2818,1995,344,221,29,11,696,326,36,51,185,82
52,943,3247,1578,3066,3261,2519,2565,669,267,49,18,1133,371,75,65,159,65
55,981,3304,1633,3102,3221,2026,2258,1090,231,54,34,1026,328,88,63,127,46
65,1122,3594,1655,3186,3474,1255,1895,1030,173,50,37,675,189,82,51,65,13
68,1131,3965,1692,3230,3410,356,1166,872,62,38,35,281,71,67,34,26,7
72,1199,3914,1515,3067,3306,75,393,423,23,13,26,78,19,30,18,6,2
67,1064,3504,1324,2792,2965,28,52,179,7,5,11,36,10,15,8,3,2
56,876,2946,1075,2460,2583,28,41,42,7,2,6,40,11,16,9,4,2
56,823,2729,916,2273,2346,30,43,44,7,2,6,37,11,14,10,4,2
54,810,2653,865,2223,2381,27,39,40,7,2,6,38,11,15,10,4,2
57,838,2933,1003,2448,2535,27,38,37,7,1,5,37,10,12,9,4,2
64,990,3373,1186,2649,2724,27,38,36,7,1,5,37,11,11,9,4,2
68,1150,3986,1252,2443,2577,26,37,34,7,1,4,36,10,10,8,4,2
71,1093,3487,946,1769,1897,26,37,34,6,1,3,35,10,9,9,3,2
49,751,2582,472,1003,1003,27,38,34,6,1,3,34,10,9,9,3,2
27,416,1360,180,297,291,27,38,33,7,1,3,34,10,8,7,3,2
15,179,544,60,141,119,26,37,33,6,1,3,32,9,7,7,3,1
6,66,184,32,32,41,26,37,33,6,1,2,32,9,7,8,3,2
4,33,99,30,30,38,25,35,32,6,1,2,32,9,7,7,3,1
4,29,80,22,23,30,25,35,29,6,1,1,32,10,7,7,3,2
3,27,71,20,21,27,23,32,26,6,1,1,32,9,7,6,3,2
3,27,68,20,22,28,22,30,24,6,1,2,31,9,7,6,3,1
3,23,61,19,20,26,24,33,28,6,1,1,28,8,5,5,2,1
3,23,59,18,20,26,23,31,26,6,1,2,32,9,6,7,3,2
3,22,58,19,20,26,23,31,26,6,1,1,29,8,5,6,3,1
3,21,55,19,20,27,22,30,26,5,1,1,35,9,6,5,3,1
3,21,54,19,20,26,24,32,27,6,1,1,28,8,5,5,3,1
3,19,51,18,20,25,24,32,27,6,1,1,29,8,5,5,3,1
3,20,51,19,20,26,23,30,26,5,1,1,30,8,5,5,3,1
3,18,47,17,18,24,21,28,23,5,1,1,29,8,5,4,3,1
2,19,51,17,19,25,23,30,25,6,1,1,28,8,5,4,2,1
2,19,49,18,18,25,21,26,22,5,1,1,29,9,5,5,3,1
3,16,43,18,18,23,29,38,31,6,1,2,30,9,5,4,3,1
3,17,46,19,19,25,24,31,25,6,1,1,31,8,5,4,3,1
3,19,52,18,20,26,25,32,25,6,1,1,30,8,5,5,3,1
3,21,59,20,21,27,28,38,30,6,1,1,30,9,5,5,3,1
3,19,58,20,22,28,26,33,26,6,1,2,30,9,5,5,3,1
3,20,57,19,20,26,26,34,28,6,1,2,32,9,5,5,3,1
3,21,63,20,21,28,27,34,28,6,1,2,36,8,6,5,3,1
3,18,49,19,20,25,25,33,28,6,1,1,31,10,5,5,3,1
4,27,80,24,25,32,30,39,33,6,1,2,36,12,7,7,4,2
3,21,62,21,23,31,28,37,32,6,1,2,42,13,7,7,4,2
3,20,64,21,22,30,31,39,32,7,1,2,56,11,7,5,5,2
3,20,65,21,23,31,31,37,28,7,1,2,64,21,13,13,7,4
3,20,63,20,21,28,32,42,32,7,1,2,55,16,10,8,5,3
3,21,60,20,22,28,36,47,38,8,1,2,43,13,7,6,4,2
3,19,76,20,25,39,33,45,39,7,1,2,43,12,8,7,4,2
3,21,64,22,23,31,32,44,39,7,1,2,46,13,8,7,4,2
3,20,58,21,22,28,36,47,39,9,2,2,41,12,8,9,4,2
3,18,58,22,24,31,32,39,31,7,1,1,45,11,8,7,4,2
3,20,64,23,26,34,36,44,35,7,1,2,41,12,8,7,4,2
4,31,91,27,32,41,32,39,31,7,1,2,38,11,7,6,3,2
4,27,97,30,32,39,33,39,31,7,1,2,39,11,7,6,3,2
4,25,73,30,32,40,33,38,31,7,1,2,37,11,7,7,3,2
4,23,74,26,29,38,33,38,30,7,1,1,45,12,8,8,4,2
4,22,77,26,27,35,34,39,32,7,1,2,42,11,8,7,4,2
4,23,75,26,28,36,32,36,32,7,1,2,50,12,8,7,4,2
3,19,59,24,25,32,34,37,29,7,1,1,56,13,9,8,5,2
4,19,62,25,27,35,34,38,30,7,1,2,47,11,8,7,4,2
4,24,73,27,30,40,33,35,27,6,1,1,42,12,8,8,4,2
4,23,68,27,29,37,36,36,29,6,1,1,43,12,8,8,4,2
3,18,63,24,26,33,39,36,29,6,1,1,42,12,9,8,4,2
5,36,108,35,40,53,47,43,32,7,1,2,41,11,7,7,4,2
5,37,109,30,35,48,36,38,31,7,1,1,40,12,7,7,4,2
5,30,80,31,32,41,37,35,26,6,1,1,49,13,8,6,4,2
4,23,75,30,31,40,42,43,35,6,1,1,45,11,7,6,4,2
4,24,74,28,31,39,40,38,34,6,1,1,43,11,7,5,4,2
4,22,69,30,30,37,38,33,28,6,1,1,55,16,10,11,5,3
4,24,74,33,33,41,34,36,29,6,1,1,39,11,7,8,4,2
4,23,72,30,32,41,49,39,28,7,1,2,54,15,9,8,6,5
4,25,91,31,37,51,39,34,26,7,1,2,43,12,8,7,4,2
4,28,100,32,37,49,53,43,25,10,2,3,44,14,11,8,4,2
4,26,85,30,34,45,49,41,26,8,1,1,35,11,6,6,4,2
4,26,87,31,34,47,40,39,30,8,1,2,50,18,15,16,7,4
4,25,77,34,43,55,50,40,27,7,1,2,30,10,4,4,3,2
4,26,77,34,38,47,44,46,34,7,1,2,39,13,6,6,4,2
4,24,74,34,40,49,42,44,33,8,1,2,36,10,6,5,5,3
4,19,66,34,35,41,41,44,30,9,2,2,33,9,6,5,4,2
5,25,79,35,37,48,50,47,30,8,1,2,24,8,4,4,3,2
4,25,81,35,41,54,39,40,28,8,1,1,49,19,8,8,6,3
4,25,74,42,46,54,52,50,31,8,1,1,77,25,14,16,9,5
4,29,96,38,51,59,43,43,26,7,1,1,62,19,16,15,7,4
4,26,99,35,41,52,74,93,78,10,2,8,48,15,9,8,5,3
4,23,77,31,38,47,59,66,64,9,2,4,66,14,11,5,6,3
3,19,55,33,45,47,54,49,37,8,1,2,45,11,8,6,5,3
4,26,82,39,49,61,69,53,21,9,1,1,39,12,7,5,4,2
