A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,10,40,25,29,32,67,49,23,8,1,1,37,10,3,2,4,2
3,14,57,31,34,41,73,54,25,9,1,1,39,10,3,2,5,3
2,13,58,31,36,44,83,60,26,11,1,1,45,21,3,3,7,4
2,13,61,32,37,47,90,67,28,12,1,1,61,32,5,5,8,5
2,14,69,37,43,53,99,73,31,12,2,1,60,27,5,5,8,4
3,17,79,38,46,57,108,81,34,14,2,1,65,18,4,4,8,4
3,15,71,40,47,57,119,90,37,16,2,1,71,17,4,3,8,4
3,15,71,43,50,60,130,98,41,16,2,1,74,18,4,3,9,4
3,16,75,46,54,66,141,108,44,18,2,1,79,20,4,3,9,5
3,16,77,49,58,70,152,118,48,19,2,1,89,22,5,4,11,5
3,16,78,52,62,75,164,129,52,21,3,1,120,29,6,5,14,7
3,17,82,56,67,81,177,143,59,23,3,2,227,52,16,10,22,9
5,22,90,79,83,90,190,154,63,24,3,2,243,59,22,13,22,9
6,28,104,83,90,101,204,170,70,27,4,2,196,47,17,11,19,8
5,23,104,73,89,106,217,182,75,29,4,2,140,33,9,6,15,7
5,22,102,74,92,111,229,196,81,30,4,2,137,34,7,6,16,7
5,24,108,80,100,119,245,214,89,33,5,2,153,38,8,6,17,8
6,26,117,88,110,131,261,234,99,36,5,3,180,45,10,7,20,9
6,28,126,94,120,143,277,254,110,38,6,3,198,50,11,8,21,10
6,31,139,102,131,156,294,276,122,41,6,3,214,53,12,9,23,10
5,34,154,109,143,171,311,298,134,44,7,3,232,58,13,10,24,11
6,38,179,117,154,186,330,320,149,47,7,4,250,62,15,11,26,11
6,38,168,125,164,195,349,345,169,50,8,4,272,67,17,12,28,12
6,41,179,132,175,208,369,366,180,53,9,5,291,72,18,13,30,13
6,46,200,141,188,225,391,391,195,56,9,5,312,77,20,14,32,14
7,50,213,151,202,240,414,416,211,60,10,6,333,83,21,15,34,15
8,55,235,160,215,257,438,444,230,64,11,6,357,89,23,16,36,15
8,63,269,170,229,277,459,470,249,68,12,7,382,94,25,17,38,16
9,64,272,179,240,288,479,490,264,71,12,7,409,100,28,18,41,18
10,71,296,189,254,304,521,542,305,77,14,9,440,107,30,20,44,19
10,75,312,198,265,317,548,572,318,82,14,9,473,114,33,21,47,20
