A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,10,43,35,40,45,109,72,31,13,1,1,55,15,4,3,7,4
3,15,71,47,50,62,116,78,33,14,1,1,57,16,3,2,8,4
3,14,74,48,53,66,130,86,33,16,2,1,64,27,4,4,9,6
3,14,76,49,55,68,140,96,37,18,2,1,89,46,7,7,13,7
3,15,80,52,60,74,151,103,39,18,2,1,88,40,7,8,12,7
3,17,89,52,60,76,163,114,42,20,2,1,96,28,6,5,12,6
3,15,82,55,62,77,177,125,46,23,2,1,99,25,6,4,12,6
3,14,75,58,64,76,190,135,50,23,3,1,103,26,5,4,13,7
3,15,82,61,70,86,205,147,55,25,3,1,107,27,5,4,13,7
3,15,83,64,75,92,219,161,59,27,3,1,120,31,6,5,15,8
4,15,84,68,80,97,234,173,64,29,3,1,152,36,7,6,18,9
4,16,86,72,86,105,251,193,74,31,4,2,305,66,20,13,30,12
5,19,94,92,99,115,267,206,78,33,4,2,319,74,30,18,30,12
7,25,107,100,112,129,284,226,87,36,5,2,256,60,21,13,26,12
6,23,112,96,114,136,300,242,93,39,5,2,197,46,12,9,22,10
6,23,114,99,121,146,316,259,100,41,5,2,187,46,9,7,22,10
6,24,116,104,129,154,334,280,110,44,6,2,201,49,10,8,23,11
7,26,123,111,141,167,353,304,123,47,6,3,233,57,12,9,26,12
7,29,132,119,152,181,372,327,134,51,7,3,254,63,13,10,28,13
6,32,147,127,164,195,393,353,148,54,8,3,273,68,14,11,30,14
6,34,161,134,177,211,414,380,162,58,8,4,294,73,16,12,32,15
6,39,188,145,191,230,438,409,179,61,9,4,317,79,18,13,34,16
6,39,177,153,203,241,462,438,201,65,10,5,343,85,20,14,36,16
6,42,188,161,215,256,484,462,215,68,11,5,368,92,21,15,39,17
7,47,211,171,231,275,512,491,233,73,11,6,393,98,23,16,41,18
8,51,225,183,246,293,545,524,254,77,12,6,424,105,26,18,44,20
8,57,251,196,264,316,574,556,277,82,13,7,451,112,28,19,47,21
9,66,291,206,281,339,601,586,299,87,14,8,481,120,31,21,49,22
10,66,288,217,292,351,632,617,317,92,15,8,514,127,34,22,53,23
