A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,8,47,21,20,27,23,25,18,4,1,1,22,6,2,1,2,1
2,8,48,21,20,27,23,26,19,4,1,1,22,6,2,1,2,1
2,9,52,23,22,29,24,27,20,5,1,1,22,6,2,1,2,1
2,10,56,24,23,31,24,27,20,5,1,1,23,6,2,1,2,1
2,11,58,25,24,32,24,28,20,5,1,1,24,6,2,1,2,1
2,11,60,26,24,32,25,29,21,5,1,1,26,7,2,1,2,1
2,11,61,26,24,32,26,30,22,5,1,1,26,7,2,1,2,1
3,11,61,26,25,33,27,30,22,5,1,1,27,7,2,1,2,1
3,11,63,27,25,34,27,31,22,5,1,1,28,7,3,1,2,1
3,11,66,28,26,35,27,30,22,5,1,1,28,7,2,1,2,1
3,12,69,29,27,36,28,32,23,5,1,1,28,7,2,1,2,1
3,12,69,30,27,36,28,31,23,5,1,1,28,7,2,1,2,1
3,13,75,31,29,38,27,31,23,5,1,1,28,7,2,1,2,1
3,12,69,30,27,36,28,32,23,5,1,1,29,7,3,2,2,1
3,12,71,30,27,36,29,33,24,6,1,1,30,8,3,2,2,1
3,12,71,32,28,37,30,33,24,6,1,1,31,8,3,2,2,1
2,11,65,29,27,35,30,34,24,6,1,1,32,8,3,2,2,1
2,11,63,29,27,35,32,35,25,6,1,1,33,8,3,2,2,1
2,12,70,31,29,38,33,37,26,6,1,1,33,9,3,2,2,1
2,12,74,32,30,39,34,38,27,6,1,1,35,9,3,2,3,1
3,12,76,33,30,40,35,39,28,7,1,1,35,9,3,2,3,1
3,12,72,32,30,40,36,39,28,7,1,1,36,9,3,2,3,1
3,12,73,32,30,40,37,40,29,7,1,1,36,10,3,2,3,1
3,12,74,33,31,41,36,38,27,6,1,1,36,9,3,2,3,2
3,12,75,33,31,41,36,38,27,6,1,1,37,10,3,2,3,2
3,13,75,33,32,42,37,39,27,7,1,1,39,11,3,2,3,2
3,13,76,35,32,43,39,40,28,7,1,1,38,10,3,2,3,2
3,13,79,36,34,44,43,43,30,7,1,1,40,11,3,2,3,2
3,14,80,36,34,45,46,46,31,8,1,1,43,12,4,2,3,2
3,14,79,36,35,45,50,50,34,8,1,1,41,11,4,2,3,2
4,15,83,38,37,47,53,51,34,8,1,1,42,12,4,2,3,2
4,15,85,38,38,48,55,53,35,9,1,1,45,12,4,2,4,2
4,16,88,39,39,50,62,55,36,9,1,1,46,12,4,2,4,2
4,16,85,40,41,51,67,59,38,10,1,1,47,13,4,2,4,3
4,18,94,43,45,56,69,60,38,10,1,1,49,14,4,2,4,3
4,18,97,43,45,56,73,62,38,11,2,1,51,14,4,3,5,3
4,16,91,43,46,57,79,65,38,11,2,1,53,15,5,3,5,3
4,17,94,45,49,60,84,68,40,12,2,1,55,15,5,3,6,3
4,16,95,46,52,63,91,71,41,12,2,1,57,16,5,3,6,4
