A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,10,54,27,29,36,45,38,22,6,1,1,30,8,2,2,3,2
2,11,59,29,32,39,50,40,23,6,1,1,31,9,3,2,3,2
2,11,62,30,34,41,55,42,25,7,1,1,33,9,3,2,3,2
3,11,63,32,36,42,65,47,27,8,1,1,35,10,3,2,4,3
3,12,70,34,39,47,76,50,28,8,1,1,38,11,3,2,4,3
3,13,72,36,41,49,91,55,30,9,2,1,40,11,3,2,5,4
3,14,78,39,45,53,109,60,32,10,2,1,43,13,4,2,5,4
3,14,79,41,48,55,146,68,35,11,2,1,45,13,4,2,6,5
4,15,84,44,51,59,178,76,36,13,2,1,49,15,4,3,6,6
4,15,86,45,54,62,201,80,37,13,3,1,51,15,4,3,7,7
4,16,89,49,59,66,246,87,40,14,3,1,54,16,4,3,8,9
4,17,93,53,63,70,303,94,42,15,3,1,56,17,5,3,9,11
4,18,102,57,71,78,324,102,44,17,3,1,59,18,5,3,9,11
4,19,104,58,73,80,312,106,45,17,3,1,62,19,5,3,10,10
4,19,106,61,80,86,282,105,41,17,2,1,65,21,5,3,11,10
4,19,110,65,86,93,286,125,50,20,3,1,68,22,5,3,12,10
4,20,114,69,105,112,393,176,51,26,3,1,76,28,5,4,19,13
4,21,118,77,136,140,524,251,55,35,4,2,85,36,6,5,25,17
4,22,121,97,164,172,644,334,61,45,4,2,99,46,7,6,34,21
5,27,142,106,232,234,787,437,67,57,5,2,114,59,7,7,43,26
5,26,137,113,263,268,917,555,75,68,6,2,130,75,8,8,53,31
5,28,146,129,337,341,1178,701,85,86,8,2,153,96,9,10,61,37
5,29,149,151,382,407,1381,871,97,101,10,2,180,120,10,13,73,43
5,30,147,176,473,489,1504,953,111,114,12,3,211,143,11,16,81,49
5,33,157,208,563,567,1666,1082,127,127,15,3,241,151,13,19,88,55
6,42,196,254,682,698,1789,1027,145,125,16,3,269,150,13,20,81,53
7,48,217,316,797,853,1747,900,166,117,17,4,282,122,14,18,73,50
8,54,236,372,936,981,1504,683,179,93,14,4,283,106,16,17,68,49
8,60,255,429,1037,1071,1629,644,193,94,14,5,295,107,18,17,72,52
9,71,295,504,1174,1266,1775,660,207,102,15,6,316,111,20,18,79,58
9,85,334,547,1247,1389,2030,744,221,114,16,6,325,117,21,19,92,66
10,107,401,666,1408,1546,2179,811,230,126,16,7,345,123,22,20,98,70
12,170,599,784,1565,1716,2488,1122,317,162,21,10,454,162,30,27,132,80
15,247,854,893,1725,1887,2882,1541,416,211,28,13,556,214,39,35,159,92
18,326,1104,976,1872,1993,3269,1869,492,252,33,15,672,283,50,45,185,96
22,400,1362,1052,1984,2128,3571,2428,631,300,40,21,849,342,64,58,212,94
26,464,1600,1082,2040,2187,2851,2825,844,326,57,26,1009,335,84,61,157,70
30,499,1715,1060,1990,2112,1702,1714,734,166,40,27,336,161,50,34,69,33
33,523,1784,1018,1961,2159,854,664,355,70,19,14,154,69,19,13,36,24
38,568,1913,1050,2089,2302,762,374,120,53,8,5,151,60,11,10,29,22
42,625,2175,1149,2352,2526,712,336,108,49,8,3,153,59,11,9,28,23
46,736,2496,1185,2535,2830,761,323,111,48,8,3,148,56,10,9,28,24
52,790,2807,1298,2725,3060,787,319,108,48,8,3,140,55,10,9,27,26
59,921,3118,1424,3000,3286,852,310,105,47,8,3,138,53,10,9,28,28
62,1004,3516,1390,3085,3374,989,309,107,47,8,3,141,54,10,9,29,28
68,1093,3736,1543,3375,3584,1100,308,108,47,8,3,144,54,10,9,29,31
80,1243,4291,1605,3517,3632,1042,316,108,48,8,3,143,54,11,9,30,35
89,1434,4963,1781,4068,4199,1144,310,109,48,9,3,146,54,11,9,33,40
67,973,3692,2130,3707,4006,1321,465,173,66,12,5,205,80,16,13,44,41
32,562,1967,615,1182,1169,1598,630,251,86,16,7,259,108,21,17,55,49
16,219,788,476,865,924,1813,731,321,103,19,10,348,129,28,23,70,53
18,260,936,524,942,1014,2018,906,403,123,23,14,399,164,32,27,85,59
19,289,1058,552,1063,1092,2249,1118,494,139,26,15,451,177,38,30,93,67
21,338,1181,608,1193,1251,2354,1231,523,141,29,18,461,195,45,35,97,68
22,378,1279,692,1294,1400,2466,1387,547,175,32,21,487,204,45,33,113,73
26,419,1459,765,1491,1586,2457,1327,529,170,30,19,448,194,41,33,108,74
32,486,1661,786,1698,1768,2525,1226,424,156,27,16,376,173,34,27,109,75
34,533,1702,896,1732,1925,2484,1107,295,147,20,10,266,136,21,20,115,78
37,556,1990,924,1863,1980,2668,1211,201,160,16,7,293,179,19,23,151,81
40,619,1986,961,1888,2112,2743,1635,212,230,25,6,590,282,24,38,172,77
45,712,2332,1036,2088,2297,2626,2191,406,258,40,10,1117,340,62,57,166,65
48,707,2338,1078,2182,2433,2129,2113,907,231,48,28,1118,315,82,59,132,54
50,756,2432,1112,2373,2648,1357,1838,973,180,47,33,678,209,78,51,76,15
54,820,2841,1105,2391,2656,336,1051,838,57,37,32,265,65,59,31,25,6
56,757,2537,1048,2376,2461,96,394,433,27,14,26,85,20,30,18,6,2
50,843,2741,1019,2398,2511,24,51,178,6,5,11,31,9,14,8,3,1
54,783,2656,935,2140,2319,22,31,34,5,1,6,34,9,13,9,3,2
42,653,2203,834,2028,2174,22,31,26,5,1,5,40,11,14,10,4,2
31,448,1705,677,1769,1834,26,34,39,6,1,7,39,11,13,9,4,2
28,414,1563,737,1816,1911,26,34,30,6,1,5,37,11,12,8,4,2
31,553,2030,986,2107,2159,27,37,35,6,1,5,37,10,8,8,4,2
43,826,2981,1185,2074,2194,26,36,35,6,1,4,36,10,17,8,3,2
59,928,3149,1022,1691,1824,27,37,32,7,1,4,37,10,9,8,3,2
50,756,2492,579,1170,1205,26,37,33,6,1,3,34,9,9,8,3,2
31,459,1596,196,317,315,27,38,36,6,1,3,37,10,9,8,3,2
14,173,512,64,161,131,27,38,37,6,1,3,36,10,9,8,3,2
6,86,249,26,28,35,26,36,37,6,1,3,38,11,9,8,4,2
3,27,74,23,24,30,24,33,29,6,1,2,35,10,7,7,3,2
3,31,59,19,21,27,23,31,29,5,1,2,38,10,8,7,4,2
3,21,61,21,21,28,26,34,30,6,1,2,37,10,8,8,4,2
3,21,55,19,20,26,27,38,36,7,1,2,34,10,6,6,3,2
3,24,63,20,21,27,26,34,30,6,1,2,32,10,7,7,3,2
3,28,77,21,23,29,27,35,30,6,1,2,31,9,6,7,3,1
3,27,74,22,23,30,30,41,35,7,1,2,31,10,6,6,3,2
3,23,66,21,23,29,28,37,31,6,1,2,30,8,6,5,3,1
3,24,67,21,22,28,26,34,29,6,1,2,29,8,5,5,3,1
3,23,67,21,22,28,25,31,27,6,1,2,29,7,5,4,3,1
3,19,49,19,20,25,23,30,27,5,1,1,30,9,5,7,3,1
4,37,85,23,24,31,24,32,28,5,1,2,31,11,6,6,3,2
3,21,60,21,22,29,25,32,28,5,1,2,31,10,6,6,3,2
3,18,57,20,21,28,27,33,26,6,1,1,49,9,5,4,4,1
3,17,53,19,20,26,29,34,26,6,1,2,54,12,13,11,5,3
3,17,53,18,19,25,28,35,27,6,1,1,46,11,8,7,4,2
3,17,51,18,19,25,34,44,35,7,1,2,41,11,7,6,4,2
2,15,50,18,20,26,29,39,32,7,1,2,37,10,7,7,3,2
3,17,50,19,20,26,32,44,39,7,1,2,42,11,7,8,4,2
3,15,51,18,19,25,31,39,32,7,1,2,37,10,7,7,3,2
3,14,46,19,20,25,28,34,27,6,1,1,39,10,7,7,4,2
2,15,51,19,22,27,34,41,33,7,1,2,37,10,7,7,3,2
3,25,72,23,26,32,30,37,31,6,1,1,34,11,6,6,3,2
3,20,73,21,22,28,32,37,30,7,1,2,34,10,6,6,3,2
3,21,59,25,25,31,32,36,29,7,1,2,35,10,7,7,3,2
3,20,59,21,23,29,33,38,30,7,1,2,41,10,7,7,4,2
3,21,76,22,24,33,34,38,29,7,1,2,38,10,7,7,3,2
4,24,68,23,25,31,32,36,31,7,1,2,39,11,6,7,4,2
3,18,55,20,22,29,34,40,30,7,1,1,41,11,8,7,4,2
3,20,59,22,25,33,33,37,30,6,1,2,42,10,7,7,4,2
3,24,65,24,27,35,34,35,28,7,1,1,37,11,7,7,4,2
3,22,60,24,26,32,37,39,30,7,1,1,42,12,8,9,4,2
3,16,58,22,24,30,42,39,31,7,1,1,41,12,9,8,4,2
5,35,102,34,39,51,40,40,31,7,1,2,37,11,7,7,4,2
5,37,103,28,34,45,36,38,29,7,1,2,36,12,6,7,4,2
4,27,63,26,27,33,38,37,27,7,1,1,45,12,7,5,4,2
4,21,64,25,27,36,41,42,36,7,1,1,37,10,6,5,3,2
4,24,67,25,28,36,40,35,28,7,1,1,35,9,5,4,3,2
4,18,57,22,24,32,45,36,28,6,1,1,53,15,10,11,5,3
4,21,65,26,29,38,38,39,31,8,1,1,37,13,7,9,4,2
4,21,63,25,28,36,49,41,30,8,1,2,45,13,8,7,5,4
4,28,100,30,39,53,40,34,26,7,1,2,38,11,8,7,4,2
4,25,75,27,31,39,65,58,33,12,2,4,43,13,10,8,4,2
4,25,80,26,30,40,49,42,28,7,1,1,37,10,6,5,4,2
4,25,80,27,31,42,43,43,31,9,2,2,56,19,16,19,7,4
4,24,70,31,38,48,50,41,26,7,1,1,40,11,6,5,4,2
4,25,67,32,34,40,45,47,36,7,1,2,37,15,6,6,4,2
4,24,66,31,41,44,41,42,31,8,1,2,34,10,5,5,4,3
3,18,61,28,33,38,43,47,33,8,1,3,31,9,6,5,3,2
4,24,76,29,36,47,50,51,35,8,1,2,26,9,4,4,3,2
4,27,81,37,44,53,40,39,27,8,1,2,53,21,9,8,7,4
3,24,65,42,46,49,50,50,32,9,1,1,79,25,14,15,9,5
4,29,87,34,47,57,44,45,28,8,1,1,62,19,15,14,7,4
4,25,88,32,39,50,69,78,68,9,2,6,54,18,9,8,6,3
3,22,81,29,37,46,59,62,51,9,2,5,49,13,7,4,5,2
3,17,52,31,43,44,58,46,31,9,1,2,35,10,6,5,5,3
4,27,79,37,50,56,75,56,22,11,2,2,39,12,7,5,4,2
5,30,99,39,47,60,48,41,25,8,1,1,42,12,6,7,5,2
4,26,84,34,49,61,59,49,25,8,1,1,36,18,6,6,4,3
4,25,82,38,47,63,79,72,42,11,2,2,44,15,6,7,5,2
3,23,76,35,43,62,79,74,43,12,2,7,47,18,7,8,5,3
4,30,92,37,48,55,85,76,33,14,2,4,61,16,8,7,6,3
3,21,70,37,48,61,103,76,32,13,2,2,63,23,19,10,9,4
2,14,66,34,51,74,92,64,32,11,2,2,60,21,10,10,7,4
3,17,71,43,70,97,85,73,37,12,2,2,48,18,7,8,6,3
4,25,81,41,49,66,93,71,32,12,2,1,53,22,10,13,7,4
3,21,70,43,70,66,84,91,40,14,2,2,51,20,8,8,7,4
4,45,89,72,111,105,110,86,39,14,2,2,51,18,7,6,7,4
4,25,85,47,56,69,95,97,39,13,2,2,48,17,7,7,6,3
4,28,81,53,68,81,103,86,37,14,2,2,51,18,8,9,7,4
6,53,150,63,74,88,104,88,42,13,2,2,49,20,7,8,7,4
5,33,113,58,90,110,124,96,45,14,2,2,54,22,8,10,8,4
4,27,88,65,104,118,94,90,45,14,2,2,64,21,9,9,8,4
5,32,119,55,83,104,109,97,43,14,2,2,62,20,9,9,8,4
4,34,111,52,70,86,112,99,44,14,2,2,60,20,8,8,9,4
5,44,138,60,84,104,104,103,42,15,2,2,62,22,8,8,8,4
4,32,108,63,92,105,121,107,45,15,2,2,66,22,9,9,8,4
6,45,134,68,96,117,108,104,52,15,3,2,67,22,9,10,9,4
5,42,138,67,96,125,108,109,46,16,3,2,67,24,9,9,9,4
5,39,134,70,92,111,113,112,50,16,3,2,71,24,9,9,9,4
4,34,123,65,93,110,107,119,51,17,3,2,71,24,9,9,10,4
5,36,133,64,93,109,115,122,52,17,3,2,75,26,10,10,10,4
5,42,132,69,97,114,125,116,54,19,3,2,80,28,10,11,10,5
5,40,143,71,99,113,127,119,55,17,3,2,84,27,10,10,11,5
5,44,145,68,100,129,111,143,58,18,3,2,86,28,10,11,11,5
5,44,146,77,101,119,115,134,57,19,3,2,95,29,11,11,12,5
5,45,151,68,112,121,126,137,66,19,3,2,95,29,11,12,12,5
5,46,153,73,111,131,138,140,66,18,4,3,99,34,11,12,11,5
5,46,159,75,104,127,132,147,70,19,4,2,98,32,11,12,11,5
5,46,149,75,100,146,125,148,68,20,4,3,106,32,12,12,12,5
5,46,164,73,107,121,133,149,79,19,4,3,109,33,12,11,12,5
6,48,163,74,100,121,136,152,88,19,4,3,124,35,12,12,13,6
