A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,9,52,24,24,30,31,31,21,5,1,1,25,7,2,1,2,1
2,9,54,24,24,31,32,32,21,5,1,1,25,6,2,1,2,1
2,10,54,24,24,32,34,33,22,5,1,1,26,7,2,1,2,1
2,10,57,25,25,33,34,33,22,6,1,1,27,7,2,1,2,1
2,10,57,25,26,33,35,34,23,6,1,1,28,7,2,1,2,1
2,10,59,26,27,35,36,35,23,6,1,1,28,7,2,2,2,1
2,11,61,27,28,36,38,37,25,6,1,1,29,8,2,2,3,1
2,11,63,28,29,37,40,38,25,6,1,1,29,8,2,1,2,1
2,12,66,29,30,38,42,39,25,6,1,1,30,8,3,2,3,2
3,12,68,30,31,39,43,40,26,7,1,1,31,9,3,2,3,2
3,12,69,31,32,40,46,41,26,7,1,1,31,9,3,2,3,2
3,12,70,31,33,41,48,43,28,7,1,1,33,9,3,2,3,2
3,13,71,32,33,42,51,45,28,7,1,1,34,9,3,2,3,2
3,12,71,32,34,42,55,46,29,8,1,1,35,9,3,2,3,2
3,13,72,33,35,43,57,48,29,8,1,1,36,10,3,2,3,2
3,12,73,33,36,44,59,49,30,8,1,1,37,10,3,2,3,2
3,13,76,35,38,46,62,51,31,9,1,1,39,11,3,2,4,2
3,13,76,35,38,47,65,52,31,9,1,1,40,11,3,2,4,2
3,14,80,37,40,49,68,53,32,9,1,1,41,12,3,2,4,2
3,14,81,38,41,50,74,55,32,9,2,1,41,11,3,2,4,2
3,14,82,39,42,51,77,57,33,10,2,1,40,11,4,2,4,3
3,15,84,40,43,53,79,59,34,10,2,1,40,11,3,2,4,3
3,15,84,40,43,53,80,59,34,10,2,1,40,11,3,2,4,3
4,15,85,41,45,55,79,58,34,9,2,1,40,12,3,2,4,3
4,16,89,42,47,56,80,57,34,9,2,1,41,12,4,2,4,3
4,16,89,43,47,56,81,57,34,9,1,1,42,12,4,2,4,3
4,16,92,43,48,56,83,56,33,9,1,1,42,12,3,2,4,3
3,16,89,44,49,57,88,58,34,10,2,1,43,12,4,2,4,3
3,16,91,45,50,59,91,58,34,10,2,1,44,13,4,2,5,3
3,16,93,46,51,61,96,60,34,10,2,1,45,13,4,2,5,4
3,16,93,46,53,62,99,61,35,10,2,1,46,14,4,2,5,4
3,16,92,47,53,62,105,62,35,11,2,1,47,14,4,2,5,4
3,16,96,49,56,65,137,65,36,11,2,1,49,15,4,3,6,5
3,16,95,48,56,66,174,71,38,12,2,1,51,15,4,3,6,6
3,16,92,48,57,66,207,74,38,13,2,1,52,16,4,3,7,7
3,15,89,47,59,68,247,78,40,14,2,1,55,17,5,3,7,9
3,16,92,48,62,71,286,85,42,15,2,1,57,18,5,3,8,10
3,17,98,52,67,76,345,92,43,16,2,1,60,19,5,3,10,12
3,17,104,54,70,80,373,98,45,17,3,1,62,20,5,3,11,13
4,18,110,58,75,85,430,106,46,19,3,1,64,21,5,4,12,14
4,19,112,59,78,86,482,116,48,21,3,1,66,22,5,4,13,16
4,19,115,60,81,89,541,124,48,22,3,1,68,24,6,4,16,17
4,19,114,61,84,93,596,137,51,25,3,2,71,26,6,4,18,19
4,19,114,61,87,96,629,153,53,28,4,2,73,28,6,4,20,20
4,19,114,61,90,100,675,163,54,30,4,2,77,29,6,4,22,21
4,20,113,62,94,104,738,184,55,33,4,2,77,31,6,5,24,21
4,20,114,64,99,110,792,205,58,36,4,2,78,32,6,5,24,21
4,20,114,65,107,117,796,233,59,40,4,2,79,34,6,5,21,18
4,20,115,66,115,124,831,252,61,42,4,2,87,36,6,5,23,17
4,21,119,71,135,143,774,272,64,44,5,2,91,40,7,5,22,15
4,22,122,74,149,154,749,280,65,44,5,2,92,41,7,5,21,15
5,22,124,77,166,172,632,271,64,41,5,2,93,42,7,5,20,14
5,23,127,80,187,190,550,257,66,39,5,2,93,43,7,6,20,13
5,23,128,83,207,212,500,250,66,37,5,2,92,43,7,6,20,13
5,24,132,88,228,225,485,253,68,38,5,2,94,44,7,6,20,14
5,25,137,93,252,255,507,257,71,38,5,2,101,47,7,6,21,16
5,26,142,99,291,302,536,263,73,39,6,2,105,48,7,6,22,16
6,27,145,105,311,323,559,271,77,40,6,2,111,51,8,7,22,17
6,28,150,113,346,359,591,275,78,41,6,2,112,51,8,7,22,18
6,30,154,122,393,399,616,285,84,42,7,2,114,52,8,7,23,18
6,31,161,131,418,445,656,289,86,43,7,2,115,51,8,7,23,19
6,34,170,143,458,493,719,286,88,44,7,3,119,52,8,8,24,22
6,35,176,159,508,526,772,288,90,44,7,3,126,55,9,8,25,25
7,38,186,172,578,624,803,295,92,46,8,2,133,56,10,9,27,28
7,41,197,198,650,697,954,360,106,55,9,3,154,68,10,11,33,32
7,45,214,226,710,753,1157,446,125,67,11,3,178,79,11,12,40,36
7,52,233,255,776,823,1316,522,147,78,13,4,205,92,13,14,47,41
8,61,264,289,844,885,1466,620,171,91,14,4,242,105,14,16,56,44
8,67,292,322,816,843,1579,703,194,102,16,5,270,120,16,19,66,52
8,80,332,342,859,903,1778,798,228,114,18,6,319,136,19,21,77,58
8,87,356,355,864,931,1918,898,254,123,19,6,358,154,22,23,85,61
8,90,334,361,789,801,2099,1019,294,141,22,8,383,166,24,25,94,65
8,106,422,316,752,833,2380,1122,333,161,24,9,408,181,25,26,103,71
9,125,499,414,852,921,2529,1249,368,168,27,10,364,173,23,24,105,74
9,134,525,424,861,945,2674,1355,409,182,28,12,388,185,27,26,110,76
9,152,614,452,925,1027,2849,1520,470,203,31,14,473,216,34,32,124,83
10,170,598,478,966,1057,3018,1595,513,219,34,16,536,227,36,35,135,88
10,194,741,518,1047,1159,3130,1758,562,230,35,18,542,233,37,36,144,92
11,207,800,562,1119,1239,3338,1886,599,249,38,20,512,242,36,35,149,95
12,243,919,593,1228,1363,3517,2051,633,276,41,22,533,243,37,36,154,98
13,277,1004,648,1323,1458,3669,2185,630,296,45,23,518,252,36,37,160,99
14,291,1136,673,1422,1563,3879,2101,553,296,43,21,464,241,33,35,158,100
15,335,1201,727,1504,1664,3798,2082,554,291,43,21,444,235,31,34,159,98
17,376,1317,794,1621,1741,3828,2183,480,303,45,19,437,241,29,35,164,98
17,384,1441,828,1619,1733,3844,2086,420,296,42,16,455,250,29,36,171,103
20,433,1581,843,1675,1863,3668,2088,351,290,38,13,508,274,31,40,187,113
21,456,1638,922,1893,2095,3810,2113,337,310,38,12,553,303,33,43,201,116
23,488,1768,999,1983,2187,3776,2192,344,316,42,12,697,387,35,52,233,123
25,520,1813,993,1970,2275,3951,2331,383,331,44,12,643,376,36,51,232,123
27,552,2041,1087,2291,2612,4172,2673,394,387,45,11,777,416,44,59,208,101
29,578,2151,1174,2386,2690,3973,2580,431,373,48,12,847,367,53,57,156,79
32,635,2204,1193,2417,2684,3534,2680,518,373,56,16,523,210,34,32,85,44
35,631,2257,1190,2551,2893,3636,2128,588,376,54,20,280,200,41,34,51,30
37,669,2407,1336,2772,2986,1761,1659,581,189,39,23,241,263,53,44,49,25
40,715,2335,1337,2848,3179,1482,1228,508,144,29,18,185,192,53,44,31,15
41,748,2606,1444,2890,3236,642,509,214,63,12,6,132,50,40,30,18,15
43,706,2415,1461,2953,3275,483,290,132,43,9,5,148,58,24,19,23,18
39,611,2088,1385,2770,3108,620,332,130,48,10,5,158,67,15,17,28,22
43,657,2589,1299,2919,3305,758,404,139,57,11,4,165,66,14,16,32,24
51,902,3065,1569,3267,3796,881,372,161,68,13,4,172,78,12,15,36,27
