A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
5,45,170,56,70,82,68,92,69,11,3,3,77,18,8,5,6,2
6,47,178,59,74,86,71,96,72,12,3,3,80,19,9,5,7,2
6,49,186,62,77,90,74,100,75,12,3,3,84,20,9,5,7,3
6,51,193,65,81,94,78,105,78,13,3,3,87,21,10,6,7,3
6,52,199,67,84,97,81,108,81,14,3,3,90,22,10,6,8,3
7,53,205,70,87,100,83,111,83,14,3,3,93,22,10,6,8,3
7,55,210,72,89,103,85,114,85,15,3,3,95,23,10,6,8,3
7,55,215,73,91,105,88,117,87,15,4,3,98,23,11,6,8,3
7,56,219,75,93,108,90,120,89,15,4,3,100,24,11,7,9,3
7,57,222,76,95,110,92,123,91,16,4,4,102,25,11,7,9,3
7,58,225,77,96,111,94,126,93,16,4,4,104,25,11,7,9,3
7,58,226,78,97,112,96,128,94,16,4,4,106,25,11,7,9,3
7,58,229,79,98,114,97,130,95,16,4,4,107,26,11,7,9,3
7,59,232,81,100,116,99,132,96,17,4,4,109,26,12,7,9,4
7,59,235,82,101,117,100,133,97,17,4,4,110,26,12,7,9,4
7,60,236,83,102,119,101,134,98,17,4,4,111,26,12,7,9,4
7,60,238,84,104,121,103,136,100,17,4,4,113,27,12,7,9,4
8,61,240,85,106,123,105,139,102,18,4,4,115,27,12,7,10,4
8,61,242,86,108,125,107,142,103,18,4,4,117,28,12,7,10,4
8,62,245,88,110,128,110,145,105,18,4,4,119,28,12,7,10,4
8,62,246,89,112,130,111,147,107,19,4,4,121,29,13,7,10,4
8,62,247,89,113,132,113,148,108,19,4,4,122,29,13,8,10,4
8,63,248,90,115,133,114,150,108,19,4,4,123,30,13,8,11,4
8,63,249,91,116,135,116,151,109,19,5,4,125,30,13,8,11,4
8,63,249,91,116,136,117,154,111,20,5,4,127,30,13,8,11,4
8,63,249,92,117,137,119,156,112,20,5,4,128,31,13,8,11,4
8,63,249,92,118,138,121,157,113,20,5,4,130,32,13,8,11,4
8,63,249,93,118,139,121,158,114,20,5,4,131,31,13,8,11,4
8,63,249,93,119,140,123,160,115,20,5,4,132,32,13,8,11,4
8,63,249,94,120,141,124,161,116,21,5,4,133,32,13,8,11,4
8,63,249,94,121,142,125,162,117,21,5,4,135,32,14,8,12,4
8,63,249,94,122,142,126,164,117,21,5,4,135,33,14,8,12,4
8,63,250,95,123,144,128,166,118,21,5,4,136,33,14,8,12,4
8,63,250,95,123,145,129,167,119,22,5,4,137,33,14,8,12,5
8,63,251,96,124,146,131,168,119,22,5,4,138,33,14,8,12,5
8,64,252,97,126,148,132,170,120,22,5,4,139,34,14,8,12,5
8,64,253,97,127,149,132,170,120,22,5,4,140,34,13,8,12,5
8,64,254,99,128,151,135,172,121,22,5,4,142,34,14,8,12,5
8,64,255,99,129,152,136,174,122,23,5,4,143,34,14,9,12,5
9,64,255,100,130,154,137,175,123,23,5,4,144,35,14,8,12,5
9,65,256,101,132,155,138,176,123,23,5,4,144,35,14,9,13,5
9,65,256,101,132,156,139,177,124,23,5,4,145,35,14,9,13,5
9,65,256,101,133,157,140,177,124,23,5,4,146,35,14,8,13,5
9,64,255,101,133,157,141,178,124,23,5,4,146,35,14,9,13,5
9,64,254,101,133,157,142,179,124,23,5,4,147,36,14,9,13,5
9,64,253,101,133,157,143,180,124,24,5,4,147,36,14,9,13,5
9,64,253,101,133,158,144,180,125,24,5,4,148,36,14,9,13,5
8,64,252,101,134,158,144,180,125,24,5,4,148,36,14,9,13,5
9,64,252,102,134,159,146,182,125,24,5,4,149,36,14,9,13,5
9,64,253,102,135,160,147,183,126,24,5,4,150,37,14,9,13,5
9,64,252,103,136,161,148,184,126,24,5,4,151,37,14,9,13,5
9,64,253,103,136,162,149,186,127,25,5,4,152,37,14,9,13,5
9,64,252,103,137,162,151,187,128,25,5,4,153,38,15,9,14,5
9,63,251,103,137,163,152,188,128,25,5,4,154,38,14,9,14,5
9,63,251,103,137,163,153,189,129,25,5,4,155,38,15,9,14,5
9,63,250,104,138,164,154,190,129,25,5,5,155,38,15,9,14,5
9,63,249,103,138,164,155,190,129,26,5,5,156,39,15,9,14,5
9,63,249,104,138,165,156,191,130,26,5,5,157,39,15,9,14,6
9,63,248,104,139,165,157,192,130,26,5,5,157,39,15,9,14,5
9,62,248,104,139,165,157,193,131,26,5,4,158,39,15,9,14,6
9,62,247,104,139,166,158,194,131,26,5,4,159,39,15,9,14,6
9,62,246,104,139,166,159,195,131,26,6,5,159,39,15,9,14,6
9,62,246,104,139,166,160,195,132,27,6,5,160,40,15,9,14,6
9,62,245,104,140,167,161,196,132,27,6,4,161,40,15,9,14,6
9,62,245,105,140,168,162,197,132,27,6,5,162,40,15,9,15,6
9,61,244,105,141,168,163,198,133,27,6,5,162,40,15,9,15,6
9,61,244,105,141,169,164,199,133,27,6,5,163,41,15,9,15,6
9,61,243,105,141,169,165,200,134,28,6,5,164,41,15,9,15,6
9,61,242,105,142,170,167,201,134,28,6,5,165,41,15,9,15,6
9,60,242,105,142,170,168,202,135,28,6,5,166,41,15,9,15,6
9,60,241,106,142,171,169,203,135,28,6,5,166,42,15,9,15,6
9,60,240,106,143,171,170,204,136,28,6,5,167,42,15,9,15,6
9,60,240,106,143,172,171,206,136,29,6,5,168,42,15,9,15,6
9,59,239,106,143,172,172,207,137,29,6,5,169,42,15,9,15,6
9,59,238,106,144,173,173,208,137,29,6,5,170,43,15,9,16,6
9,59,238,106,144,173,174,209,138,29,6,5,171,43,15,10,16,6
9,59,237,107,144,174,176,210,139,30,6,5,172,43,16,10,16,6
9,58,236,107,144,174,177,211,139,30,6,5,173,44,16,10,16,6
9,58,235,107,144,174,178,212,140,30,6,5,174,44,16,10,16,6
9,58,234,107,144,175,179,213,140,30,6,5,174,44,16,10,16,6
9,58,233,107,145,175,180,214,141,30,6,5,175,45,16,10,16,7
8,57,232,107,145,176,181,216,142,31,6,5,176,45,16,10,16,7
9,57,231,107,146,176,182,217,143,31,6,5,177,45,16,10,16,7
9,57,230,107,146,177,183,218,143,31,6,5,179,45,16,10,17,7
9,57,230,107,146,178,184,219,144,31,6,5,179,46,16,10,17,7
9,57,229,107,147,178,185,220,145,32,6,5,180,46,16,10,17,7
8,57,228,106,147,178,185,220,145,31,6,5,180,46,16,10,17,7
8,56,226,105,145,177,184,219,143,30,6,5,179,45,15,9,16,6
8,56,226,105,146,178,185,220,144,30,6,5,180,45,15,9,16,7
8,56,225,105,146,178,186,221,144,31,6,5,181,45,15,9,16,7
8,55,224,105,146,179,187,221,145,31,6,5,181,45,15,10,16,7
8,55,223,105,146,179,187,222,145,31,6,5,182,45,15,10,16,7
8,55,222,105,146,179,188,223,145,31,6,5,182,46,15,10,16,7
8,55,221,105,146,180,189,223,145,31,6,5,183,46,15,10,17,7
9,55,222,106,149,182,192,227,148,33,6,5,186,48,17,10,17,7
9,55,221,106,149,182,193,227,149,33,6,5,186,48,17,11,17,7
9,55,220,106,149,183,193,227,149,33,6,5,186,49,17,11,18,7
9,54,218,105,148,183,194,228,148,34,6,5,187,49,17,11,18,7
9,54,217,105,148,183,196,228,148,34,6,5,187,49,17,10,18,7
9,54,216,105,148,183,198,229,148,34,6,5,188,49,17,11,18,7
9,53,214,104,148,183,200,231,149,34,6,5,190,50,17,11,18,8
8,53,213,104,148,183,215,239,151,36,6,5,203,53,17,11,20,9
8,52,210,103,147,182,268,285,168,43,7,5,253,65,21,13,25,11
8,52,210,103,148,182,302,337,201,50,9,6,267,68,20,13,26,11
8,52,208,103,148,182,296,332,190,49,8,5,264,67,19,13,26,11
8,51,207,103,147,183,291,324,186,48,8,5,259,66,19,13,26,11
8,50,203,100,144,180,289,322,187,46,8,5,255,63,18,12,25,10
8,49,201,100,144,179,288,320,185,45,8,5,254,63,18,12,24,10
8,48,198,99,143,179,288,319,185,45,8,5,255,64,18,12,24,10
8,48,196,99,143,179,287,315,183,45,8,5,251,63,18,12,24,10
8,47,194,98,143,179,288,317,185,45,8,5,249,62,18,11,24,10
8,46,191,98,143,180,289,316,184,45,8,5,251,62,18,11,24,10
8,45,187,98,143,181,291,318,185,45,8,5,254,63,18,12,24,10
