A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,9,53,24,23,31,29,30,20,5,1,1,24,7,2,1,2,1
2,10,55,25,25,32,32,32,22,5,1,1,26,7,2,1,2,1
2,10,58,26,26,34,35,34,23,6,1,1,27,7,2,1,2,1
2,11,63,28,29,37,38,36,24,6,1,1,28,7,2,2,2,1
3,12,69,30,31,39,41,38,25,6,1,1,30,8,3,2,3,1
3,12,69,31,31,39,43,40,27,7,1,1,30,8,3,2,3,2
3,12,70,31,32,40,45,40,27,7,1,1,32,9,3,2,3,2
3,12,71,32,33,42,48,41,27,7,1,1,34,9,3,2,3,2
3,13,73,33,35,43,51,43,27,7,1,1,36,10,3,2,3,2
3,13,78,36,38,47,56,44,28,8,1,1,37,10,3,2,3,2
3,14,82,38,41,50,64,49,30,8,1,1,38,11,3,2,4,2
4,15,85,40,44,53,68,50,31,9,1,1,39,11,3,2,4,3
4,16,90,42,46,55,73,51,32,9,1,1,40,11,3,2,4,3
4,16,90,43,47,56,81,55,33,10,1,1,42,12,3,2,4,3
3,15,92,44,49,58,86,56,32,10,1,1,43,12,4,2,5,3
3,15,90,45,49,58,93,59,33,11,1,1,45,13,4,2,5,3
3,15,90,44,50,59,153,69,37,12,2,1,49,15,4,3,6,5
3,14,84,43,51,60,212,79,40,14,2,1,52,16,4,3,7,7
3,15,90,47,58,68,247,90,43,16,2,1,58,18,5,3,9,8
3,17,102,53,67,78,248,99,44,18,2,1,62,20,5,3,10,8
4,17,106,55,73,85,238,112,46,20,3,1,65,22,5,3,11,8
4,18,107,59,83,95,244,128,49,22,3,1,69,24,5,4,12,9
4,18,107,60,92,105,258,141,51,24,3,2,74,27,6,4,13,9
4,19,112,66,108,121,274,153,53,26,3,2,79,29,6,4,14,10
4,20,117,71,127,141,293,162,54,27,4,2,85,32,6,5,15,10
4,21,122,78,156,169,317,174,56,28,4,2,89,34,6,5,16,11
5,22,125,84,184,196,348,184,60,30,4,2,94,37,7,5,17,12
5,24,134,92,224,240,385,197,65,32,5,2,101,39,7,6,18,13
5,26,142,102,271,289,455,211,70,35,5,2,108,41,8,6,19,15
5,28,149,115,286,305,532,232,77,38,6,2,111,43,8,7,20,17
6,30,160,123,270,296,575,239,81,40,6,2,118,45,8,7,22,18
6,33,168,130,258,291,728,250,84,43,7,2,126,48,9,7,23,21
6,39,191,161,324,368,1084,419,115,66,10,3,169,71,11,11,38,31
7,50,230,209,445,484,1384,578,152,87,13,4,220,93,13,14,52,40
7,68,289,279,654,696,1570,675,180,101,15,5,259,107,16,16,62,46
8,87,371,372,910,1004,1866,764,194,118,16,6,266,114,17,16,70,51
8,109,449,418,998,1075,1985,759,186,119,15,6,266,116,17,16,74,57
9,140,559,464,1071,1174,2164,876,187,134,16,6,277,120,18,17,77,59
10,175,681,536,1211,1325,2451,1041,195,156,18,6,299,150,20,20,101,71
11,214,813,614,1344,1484,2652,1163,207,169,19,7,320,165,22,22,111,76
13,277,1053,718,1575,1735,2896,1356,232,199,22,8,335,177,23,24,112,78
16,333,1217,813,1716,1843,3116,1505,245,221,25,8,353,193,24,26,124,84
18,409,1487,884,1811,1988,3165,1628,267,227,27,9,382,218,27,29,135,92
21,447,1645,949,1909,2139,3372,1798,279,250,30,9,407,242,29,32,153,98
25,499,1863,1033,2094,2323,3515,1885,297,269,31,10,400,242,30,32,150,103
27,523,1821,1033,1970,2323,3689,1994,296,278,29,10,376,232,31,29,148,99
26,469,1642,1033,2090,2248,3527,1750,285,265,24,11,350,180,30,25,132,90
21,317,1140,790,1604,1758,2955,1313,273,223,20,10,312,160,29,23,115,87
22,306,1124,792,1858,2094,1706,686,252,107,18,10,269,117,29,22,59,47
28,389,1444,895,2204,2478,695,345,318,52,14,16,188,66,27,17,27,22
43,708,2632,1173,2710,2984,637,270,156,44,9,9,133,46,15,10,22,22
51,883,3074,1362,2986,3388,779,215,103,40,7,4,123,43,11,8,23,24
49,867,3090,1313,2955,3338,858,220,100,42,7,3,116,41,10,7,25,27
49,862,3153,1351,2871,3231,925,218,95,43,7,3,102,39,9,6,26,31
51,921,3409,1348,2861,3271,1131,223,86,45,7,2,103,39,9,7,29,35
50,887,3221,1418,2976,3452,1200,221,80,47,7,2,104,39,9,7,31,40
48,840,3079,1424,2987,3447,1098,230,79,49,7,2,110,42,9,7,36,40
44,776,2863,1454,3046,3288,1373,256,78,53,7,2,112,44,10,7,42,46
35,641,2296,1376,2816,3054,1642,286,78,62,7,2,113,44,10,7,43,50
24,411,1537,1140,2308,2413,1635,315,81,65,7,2,112,44,10,7,46,52
24,408,1234,298,728,823,1733,318,79,66,8,2,108,43,10,7,48,54
11,109,481,243,639,650,1666,347,76,71,7,2,105,44,9,7,50,51
9,68,308,217,516,677,2008,380,75,75,8,2,107,45,9,7,59,62
8,60,272,224,683,731,2072,428,75,85,8,2,107,47,9,8,64,66
8,94,393,251,763,849,2161,658,121,97,11,4,133,76,13,12,77,69
12,142,508,302,840,951,2187,811,141,126,13,5,148,105,14,14,99,75
13,173,690,354,1031,1145,2542,1119,125,161,15,4,179,142,12,16,124,89
19,228,723,381,1109,1165,2903,1484,133,218,21,3,308,233,14,29,171,96
23,295,740,413,1175,1300,3094,2097,254,290,37,6,707,350,35,52,197,87
26,324,1198,468,1392,1525,2535,2361,675,278,49,21,1153,398,87,68,180,70
26,255,1194,513,1353,1457,1825,2093,967,236,52,36,849,348,90,66,127,40
32,372,1498,496,1553,1717,624,1528,923,118,43,36,307,134,84,54,35,11
32,481,1672,517,1681,1759,229,458,463,41,22,30,119,66,32,23,16,3
37,481,1734,589,1766,1918,24,111,218,7,10,13,30,9,14,11,3,2
36,503,1570,681,1930,2071,22,30,26,5,1,6,33,10,12,9,3,2
34,523,1997,732,2089,2207,24,33,28,5,1,5,36,10,11,9,4,2
25,421,1691,754,1985,2228,25,33,29,6,1,5,35,10,10,9,4,2
16,332,1289,875,2135,2089,25,33,28,6,1,4,34,10,10,9,3,2
14,351,1370,1073,2249,2573,26,35,30,6,1,5,35,10,9,9,3,2
23,526,2022,1243,2477,2790,24,33,28,5,1,3,31,10,8,8,3,2
