A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,9,53,24,23,31,29,30,21,5,1,1,24,7,2,1,2,1
2,10,55,25,25,32,32,32,22,5,1,1,26,7,2,1,2,1
2,10,58,26,26,34,35,34,23,6,1,1,27,7,2,2,2,1
2,11,63,28,28,37,38,36,24,6,1,1,28,8,2,2,2,1
3,12,68,30,31,39,41,38,25,6,1,1,30,8,3,2,2,1
3,12,69,31,31,39,43,40,27,7,1,1,30,8,3,2,3,1
3,12,70,31,32,40,45,40,27,7,1,1,32,9,3,2,3,2
3,12,71,32,33,42,48,41,27,7,1,1,34,9,3,2,3,2
3,13,73,33,35,44,52,43,27,7,1,1,36,10,3,2,3,2
3,13,78,36,38,47,57,45,28,8,1,1,37,10,3,2,3,2
3,14,82,38,40,50,64,48,30,8,1,1,38,11,3,2,4,2
4,15,84,40,43,53,69,50,31,9,1,1,39,11,3,2,4,3
4,16,89,42,45,55,75,52,32,9,1,1,40,11,3,2,4,3
4,16,89,43,47,56,83,56,33,10,1,1,42,12,4,2,4,3
3,15,91,44,48,57,88,57,33,10,1,1,44,12,4,2,5,3
3,15,90,45,49,57,94,60,34,11,1,1,46,13,4,2,5,4
3,15,90,44,49,58,154,69,37,12,2,1,50,15,4,3,6,5
3,14,83,42,50,59,207,78,39,14,2,1,53,16,4,3,7,7
3,15,89,47,58,68,244,89,42,16,2,1,58,18,5,3,9,8
3,17,102,53,68,79,245,100,43,18,2,1,62,20,5,3,10,8
4,18,107,56,75,86,236,112,45,20,3,1,66,22,5,3,11,8
4,18,107,59,84,96,241,127,48,22,3,1,70,24,5,4,12,8
4,18,107,61,93,107,257,141,50,24,3,1,76,27,6,4,13,9
4,19,112,66,109,122,278,155,53,26,3,2,80,29,6,4,14,10
4,20,117,71,127,142,298,165,55,28,4,2,85,32,6,5,15,10
5,21,121,78,156,170,322,176,57,29,4,2,90,34,6,5,16,11
5,22,126,85,188,202,358,186,61,31,4,2,94,37,7,5,17,12
5,25,136,95,229,248,402,201,66,33,5,2,102,39,7,6,18,13
5,26,144,104,268,285,457,213,70,35,5,2,110,42,8,6,20,15
5,28,150,114,276,292,529,225,76,37,6,2,110,42,8,6,20,15
6,30,156,120,248,274,646,239,81,41,7,2,119,45,8,7,22,19
6,32,167,127,252,282,713,252,84,43,7,2,127,48,9,7,23,21
6,39,191,160,320,363,997,410,112,64,10,3,171,71,11,11,38,32
7,50,228,204,427,467,1281,577,147,86,13,4,213,89,13,13,50,36
7,69,291,274,631,678,1672,685,177,104,15,5,245,101,15,15,60,45
8,86,367,372,923,1024,1782,724,186,109,15,6,262,110,16,16,69,54
8,110,456,443,1050,1151,1869,730,177,108,15,5,267,117,17,16,69,58
9,139,552,474,1104,1229,2147,867,185,129,15,6,286,136,19,18,86,65
10,179,701,552,1226,1360,2313,972,196,142,17,6,300,154,20,20,98,72
12,223,850,630,1335,1497,2631,1152,216,170,20,7,323,166,22,22,104,74
14,277,1059,714,1524,1678,2932,1321,229,196,21,7,342,197,23,25,123,82
15,325,1179,773,1601,1746,3147,1552,251,217,25,8,357,201,25,27,124,85
18,383,1394,829,1803,1999,3239,1659,277,221,27,9,382,213,27,29,132,89
22,470,1709,993,2023,2232,3202,1845,285,241,30,9,403,244,29,31,149,97
25,519,1926,1077,2212,2408,3523,1876,302,264,31,10,394,252,30,32,155,103
25,475,1690,1009,2035,2300,3635,1948,309,270,30,11,380,241,31,29,158,101
23,382,1409,944,2066,2152,3298,1725,298,261,26,11,354,194,31,25,134,90
20,281,1051,818,1863,2032,2869,1331,285,217,21,11,313,161,30,23,116,85
23,307,1150,833,1970,2268,1673,659,258,104,17,10,263,121,30,23,74,52
