A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,12,47,27,32,36,70,52,25,9,1,1,39,10,3,2,5,2
3,16,64,34,37,44,76,58,27,10,1,1,42,11,3,2,5,3
3,15,65,34,39,48,86,64,29,11,1,1,52,23,4,3,7,4
2,15,68,34,40,50,93,71,31,12,2,1,69,35,6,6,9,5
3,16,77,39,47,57,101,77,34,13,2,1,63,27,5,5,8,4
3,19,89,40,49,62,111,85,37,14,2,1,68,18,5,4,8,4
3,17,78,43,50,61,121,93,40,16,2,1,73,18,5,3,8,4
3,17,79,46,53,64,131,102,43,17,2,1,77,19,5,3,9,5
3,18,83,49,57,70,143,111,47,18,2,1,82,21,5,4,10,5
3,18,85,52,62,74,154,121,51,20,3,1,92,23,5,4,11,5
3,18,87,54,65,79,166,132,55,21,3,1,126,31,7,5,14,7
4,19,91,59,71,85,178,147,62,23,3,2,233,56,16,11,23,9
5,24,98,84,87,95,191,158,66,25,3,2,241,58,21,13,22,9
7,30,113,87,94,105,204,172,73,27,4,2,195,46,17,11,19,8
5,25,111,75,92,109,217,185,78,29,4,2,139,34,9,6,15,7
5,24,110,77,95,114,230,199,84,31,4,2,140,35,7,6,16,7
5,25,116,83,103,123,246,217,92,33,5,2,156,39,9,7,18,8
6,28,125,90,114,135,262,237,103,36,5,3,183,46,10,8,20,9
6,30,134,97,123,146,278,257,113,39,6,3,201,50,12,8,22,10
6,33,146,104,133,159,295,278,124,41,6,3,217,54,13,9,23,10
6,37,163,112,146,175,313,301,137,44,7,4,235,59,14,10,25,11
6,40,185,119,157,188,332,323,152,47,8,4,254,64,15,11,26,12
6,41,175,127,167,198,353,349,172,50,8,4,277,68,17,12,28,12
6,44,187,134,178,211,373,371,183,53,9,5,296,73,19,13,30,13
7,49,209,143,191,228,397,396,198,57,10,5,316,79,20,14,32,14
7,53,222,153,204,243,421,422,214,61,10,6,339,85,22,15,34,15
8,58,243,162,216,259,448,452,234,65,11,6,364,90,24,16,37,16
9,65,277,171,231,278,468,478,254,69,12,7,389,96,26,18,39,17
9,67,280,180,242,289,490,500,269,73,13,8,419,103,28,19,42,18
10,73,305,191,256,306,539,560,314,79,14,9,453,110,31,20,45,19
11,78,321,199,267,320,567,593,327,84,15,9,487,117,34,22,48,20
11,83,343,207,278,333,578,618,344,87,16,10,524,124,37,24,51,21
12,93,386,220,296,357,567,621,360,85,16,11,571,133,41,26,55,23
13,99,407,231,311,373,615,662,391,92,17,12,606,142,45,28,58,24
14,106,430,241,324,387,683,730,430,104,19,13,634,151,48,30,60,25
15,113,463,252,341,408,716,773,455,109,20,14,654,158,52,32,62,25
16,120,490,263,357,427,753,825,486,113,22,15,673,165,54,34,64,26
17,128,523,277,377,450,821,915,543,121,24,17,744,186,61,39,71,29
18,136,557,293,400,476,912,1057,636,135,27,20,829,208,70,45,78,32
19,146,596,311,425,508,575,759,541,99,22,18,545,135,56,33,46,18
20,157,640,333,454,542,380,445,320,66,13,11,343,88,32,20,31,13
22,168,686,355,488,584,328,374,255,57,11,8,298,76,26,16,27,11
23,181,739,380,527,633,287,329,227,51,9,7,267,69,23,14,24,10
24,192,778,384,527,637,252,290,204,45,8,6,247,62,22,13,22,9
24,191,773,372,496,601,222,255,183,41,7,6,223,57,20,12,20,8
28,228,907,436,595,713,201,229,167,37,7,5,200,52,18,11,18,7
29,236,933,439,602,717,182,206,153,35,6,5,178,46,16,10,16,7
30,244,965,448,606,720,162,187,140,31,5,4,159,42,14,9,14,6
33,261,1033,475,638,755,143,165,125,28,5,4,146,38,13,8,13,5
38,295,1167,576,792,934,127,146,112,25,4,3,133,35,12,7,12,5
32,245,961,396,527,630,114,132,101,23,4,3,116,31,10,6,10,4
18,132,510,223,286,343,104,119,92,21,3,3,105,28,9,6,9,4
13,102,399,184,238,285,94,108,83,19,3,2,95,26,8,5,8,3
11,88,340,157,205,245,84,96,75,17,3,2,91,24,8,5,8,3
10,79,307,141,185,224,76,87,68,15,3,2,81,22,7,4,7,3
9,70,274,126,165,200,69,78,62,14,2,2,73,20,6,4,6,3
9,64,248,115,154,190,63,72,56,13,2,2,65,17,6,3,6,2
8,61,237,108,145,175,56,65,51,11,2,1,59,16,5,3,5,2
7,53,208,93,124,150,51,58,46,11,2,1,54,15,5,3,5,2
6,45,176,80,107,129,50,56,43,10,2,1,50,14,4,3,4,2
5,39,154,71,95,115,47,54,42,9,2,1,46,13,4,2,4,2
5,34,134,61,82,99,42,48,38,9,1,1,43,12,4,2,4,2
4,30,117,55,74,90,38,43,34,8,1,1,40,10,3,2,3,1
4,28,108,50,68,83,34,39,31,7,1,1,37,10,3,2,3,1
3,24,94,44,59,73,31,36,28,6,1,1,34,9,3,2,3,1
3,21,85,40,54,67,29,33,26,6,1,1,31,8,2,2,3,1
3,19,75,37,49,60,27,30,24,5,1,1,29,8,2,2,2,1
3,18,69,34,45,55,24,28,22,5,1,1,26,7,2,1,2,1
2,16,64,31,42,51,22,25,20,5,1,1,24,7,2,1,2,1
2,15,58,28,38,46,23,25,19,4,1,1,22,6,2,1,2,1
2,13,52,25,35,42,21,25,19,4,1,1,20,5,2,1,2,1
2,12,47,23,31,38,20,23,18,4,1,0,19,5,1,1,2,1
2,11,43,22,30,36,18,21,16,4,1,0,18,5,1,1,2,1
2,11,41,20,28,34,16,19,15,3,1,0,17,5,1,1,1,1
1,10,37,18,25,30,15,17,13,3,0,0,16,5,1,1,1,1
1,8,33,17,23,28,15,17,13,3,0,0,15,4,1,1,1,0
1,8,31,15,21,26,15,17,13,3,0,0,14,4,1,1,1,0
1,7,29,14,20,24,13,15,12,3,0,0,13,4,1,1,1,0
1,7,27,13,19,23,12,14,11,2,0,0,12,3,1,1,1,0
1,6,25,12,17,21,11,13,10,2,0,0,12,3,1,1,1,0
1,6,23,12,16,20,11,12,10,2,0,0,11,3,1,1,1,0
1,5,21,11,15,18,10,12,9,2,0,0,11,3,1,1,1,0
