A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
7,58,207,157,213,231,626,634,296,64,12,7,446,116,27,20,56,24
8,83,293,196,276,289,800,836,422,73,16,9,587,154,37,28,67,27
10,108,363,236,328,341,950,1114,569,85,24,14,680,178,46,35,86,36
12,129,428,268,370,383,1266,1594,687,102,32,19,771,244,63,47,100,45
14,152,520,303,419,432,1716,2058,1119,121,41,22,984,321,84,65,115,50
16,170,563,326,455,467,520,508,278,45,11,8,250,69,23,16,31,14
20,219,713,399,559,568,315,345,208,44,9,7,257,68,22,14,26,11
25,280,927,500,701,713,297,350,229,50,10,8,273,70,25,15,25,10
33,407,1399,617,923,1003,267,303,204,45,9,7,249,65,22,14,23,10
45,555,1504,877,1183,1182,244,275,187,42,8,6,221,57,19,12,20,9
38,430,1488,762,1097,1205,213,245,167,38,7,5,202,52,18,11,18,8
68,808,2623,1156,1675,1815,180,211,151,33,6,5,185,48,16,10,16,7
63,849,2653,1273,1924,1858,156,180,133,29,5,4,168,41,15,9,15,6
66,744,3081,1163,1686,1937,135,154,114,27,5,4,143,37,13,8,12,5
94,1170,2881,1665,2292,1786,112,130,100,23,4,3,121,32,11,7,10,4
113,1633,4923,2159,2902,2448,94,110,87,20,3,3,104,28,9,6,9,4
38,389,1177,661,1032,824,85,97,76,18,3,2,93,25,8,5,8,3
21,167,578,245,327,328,83,93,71,17,3,2,84,23,7,5,7,3
15,108,414,188,238,282,77,87,68,16,3,2,75,21,7,4,6,3
12,95,362,161,205,244,65,76,62,14,2,2,67,18,6,4,6,2
10,81,301,135,174,207,55,65,53,12,2,2,60,16,5,3,5,2
9,72,269,120,156,185,48,56,47,11,2,1,55,15,5,3,5,2
8,64,238,106,136,163,43,50,42,9,2,1,48,13,4,3,4,2
7,55,205,91,117,140,39,45,38,8,1,1,43,12,4,2,4,1
6,45,169,76,98,117,36,42,34,8,1,1,39,11,3,2,3,1
5,38,142,64,84,100,32,37,32,7,1,1,35,9,3,2,3,1
4,32,123,55,72,87,29,33,28,6,1,1,32,9,3,2,3,1
4,28,106,49,64,77,25,29,25,6,1,1,28,8,2,2,2,1
4,25,95,44,58,69,22,26,22,5,1,1,26,7,2,2,2,1
3,22,83,38,50,60,21,24,20,5,1,0,24,6,2,1,2,1
3,19,71,33,44,53,20,22,19,4,1,1,21,6,2,1,2,1
2,16,62,29,39,48,19,21,17,4,1,0,20,5,2,1,2,1
2,15,59,27,37,45,17,20,16,4,1,0,18,5,2,1,1,1
2,14,54,25,34,41,16,18,15,4,1,0,17,5,1,1,1,0
2,13,48,22,30,37,14,16,14,3,0,0,15,4,1,1,1,0
2,11,42,20,26,32,12,14,12,3,0,0,14,4,1,1,1,0
1,10,37,17,24,29,11,13,11,2,0,0,13,3,1,1,1,0
1,9,33,16,22,26,11,12,10,2,0,0,12,3,1,1,1,0
1,8,30,14,19,24,10,11,9,2,0,0,11,3,1,1,1,0
1,7,27,13,18,22,9,11,9,2,0,0,10,3,1,1,1,0
1,6,25,12,16,20,9,10,8,2,0,0,9,3,1,1,1,0
1,6,22,11,15,18,8,9,8,2,0,0,8,2,1,1,1,0
1,5,21,10,14,17,8,9,7,2,0,0,8,2,1,1,1,0
1,5,20,10,13,16,7,8,7,2,0,0,8,2,1,1,1,0
1,5,18,9,12,15,7,8,7,2,0,0,7,2,1,0,1,0
1,4,17,8,11,14,6,7,6,1,0,0,7,2,1,1,1,0
1,4,15,8,11,13,6,7,6,1,0,0,7,2,1,0,0,0
1,4,14,7,10,12,6,7,6,1,0,0,6,2,0,0,1,0
1,3,13,6,9,11,6,7,5,1,0,0,6,2,0,0,0,0
1,3,12,6,8,10,5,6,5,1,0,0,5,2,0,0,0,0
1,3,11,6,8,10,5,6,5,1,0,0,5,2,0,0,0,0
1,3,11,5,7,9,5,6,5,1,0,0,5,1,0,0,0,0
1,3,10,5,7,9,5,6,5,1,0,0,5,1,0,0,0,0
1,3,10,5,7,9,5,5,4,1,0,0,5,1,0,0,0,0
0,2,9,5,7,8,4,5,4,1,0,0,4,1,0,0,0,0
0,2,9,4,6,8,4,5,4,1,0,0,4,1,0,0,0,0
0,2,8,4,6,7,4,5,4,1,0,0,4,1,0,0,0,0
0,2,8,4,6,7,4,5,4,1,0,0,4,1,0,0,0,0
0,2,7,4,5,7,4,4,4,1,0,0,4,1,0,0,0,0
0,2,7,4,5,6,4,4,4,1,0,0,4,1,0,0,0,0
0,2,7,4,5,6,4,5,4,1,0,0,4,1,0,0,0,0
0,2,7,4,5,7,4,5,4,1,0,0,3,1,0,0,0,0
0,2,7,4,6,7,4,4,4,1,0,0,3,1,0,0,0,0
0,2,7,4,5,6,3,4,3,1,0,0,3,1,0,0,0,0
0,2,6,3,5,6,3,4,3,1,0,0,3,1,0,0,0,0
0,2,6,3,5,6,3,4,3,1,0,0,3,1,0,0,0,0
0,2,6,3,5,6,3,4,3,1,0,0,3,1,0,0,0,0
0,2,7,3,5,6,3,4,3,1,0,0,3,1,0,0,0,0
0,1,6,3,4,5,3,4,3,1,0,0,3,1,0,0,0,0
0,1,5,3,4,5,3,3,3,1,0,0,3,1,0,0,0,0
0,1,5,3,4,5,3,3,3,1,0,0,3,1,0,0,0,0
0,1,5,3,4,5,3,3,3,1,0,0,3,1,0,0,0,0
0,1,5,3,4,4,3,3,3,1,0,0,3,1,0,0,0,0
0,1,5,2,3,4,3,3,3,1,0,0,3,0,0,0,0,0
0,1,4,2,3,4,3,3,3,1,0,0,3,1,0,0,0,0
0,1,4,2,3,4,3,3,2,1,0,0,3,0,0,0,0,0
0,1,4,2,3,4,3,3,2,1,0,0,2,0,0,0,0,0
0,1,4,2,3,4,2,3,2,1,0,0,2,1,0,0,0,0
0,1,4,2,3,4,2,3,2,0,0,0,2,1,0,0,0,0
0,1,4,2,3,3,2,3,2,0,0,0,2,1,0,0,0,0
0,1,4,2,3,3,2,3,2,0,0,0,2,1,0,0,0,0
0,1,4,2,3,3,2,3,2,0,0,0,2,1,0,0,0,0
0,1,4,2,3,3,2,3,2,0,0,0,2,0,0,0,0,0
0,1,3,2,3,3,2,3,2,0,0,0,2,0,0,0,0,0
0,1,3,2,2,3,2,3,2,0,0,0,2,1,0,0,0,0
0,1,3,2,2,3,2,3,2,0,0,0,2,0,0,0,0,0
0,1,3,2,2,3,2,3,2,0,0,0,2,0,0,0,0,0
