A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
3,13,74,40,53,60,308,115,46,19,3,1,60,20,5,3,11,10
3,13,76,42,57,63,375,128,47,20,4,1,60,20,5,3,12,12
3,14,79,44,61,68,446,143,50,22,4,1,62,22,5,4,14,14
3,14,81,46,67,74,542,158,50,24,4,1,64,23,5,4,16,16
3,15,84,48,73,80,594,178,52,27,4,1,65,24,5,4,19,18
3,16,88,52,80,86,670,204,53,30,4,1,67,26,5,4,22,21
3,17,91,54,86,92,727,237,55,34,4,2,71,29,5,4,26,23
3,18,93,57,94,101,773,272,56,38,4,2,74,32,5,5,30,24
3,18,96,59,102,108,810,307,58,42,4,2,79,35,6,5,34,27
3,19,99,62,119,125,886,358,59,48,4,2,86,41,6,5,40,29
4,20,103,67,132,135,962,407,63,54,5,2,91,47,6,6,45,31
4,21,105,70,151,156,1032,476,67,60,5,2,98,55,7,6,51,35
4,22,110,76,179,178,1159,543,71,68,5,2,103,61,7,7,56,37
4,22,114,82,207,209,1260,611,74,77,6,2,114,72,7,8,66,40
4,24,120,89,239,234,1327,647,81,85,6,2,120,75,8,8,71,43
5,25,129,100,289,284,1502,765,89,97,7,2,130,93,9,9,81,49
5,28,143,112,328,328,1627,877,92,106,8,2,139,103,9,10,87,55
5,30,157,126,367,371,1934,992,98,121,8,3,152,120,10,11,105,68
5,33,168,136,392,396,2251,1093,104,133,9,3,164,133,11,13,120,82
6,35,177,156,493,485,2888,1206,117,148,11,3,183,151,13,15,148,111
6,38,184,169,523,546,3507,1379,127,177,12,3,199,170,14,17,180,142
6,40,195,190,574,586,5009,1664,141,214,15,4,229,196,17,20,224,189
6,40,197,192,598,610,6028,1819,157,234,17,5,247,210,18,21,232,202
6,44,206,218,677,708,5940,1874,173,236,19,5,261,211,19,22,194,172
7,47,221,240,768,791,5472,1880,182,224,20,5,258,210,19,22,175,155
7,50,228,268,822,849,4906,1811,185,212,20,6,261,188,19,21,144,125
7,53,238,287,855,885,4727,1764,189,214,20,6,260,179,19,20,128,112
7,55,248,318,941,1013,3994,1672,189,192,19,6,253,148,19,19,99,90
7,59,261,333,1003,1088,3613,1545,193,176,19,6,242,128,19,18,80,72
7,63,278,375,1118,1194,2736,1147,190,135,17,6,228,106,19,16,59,50
7,65,289,411,1208,1159,2088,915,192,110,16,6,221,102,19,16,53,43
7,71,314,458,1363,1388,1381,654,182,81,14,6,198,93,19,14,45,33
8,88,359,496,1384,1450,1135,679,207,84,16,6,202,106,19,16,48,30
8,107,427,567,1582,1671,1026,699,212,86,16,6,189,113,19,17,49,29
9,124,491,610,1525,1752,1007,729,216,88,17,7,176,116,19,17,52,29
10,150,586,658,1750,1860,984,756,190,92,15,6,154,112,19,17,53,30
11,173,625,724,1801,1967,1027,784,180,95,15,6,144,112,19,17,56,31
12,207,778,843,2054,2235,1004,787,159,88,12,6,132,108,17,15,56,32
14,232,868,879,2170,2350,1073,836,149,97,12,6,130,110,16,14,63,34
16,269,1008,1004,2357,2623,1114,817,120,95,9,6,122,105,12,12,64,35
18,310,1179,1069,2668,2991,1198,803,102,97,8,5,117,104,11,10,69,38
21,360,1329,1159,3184,3672,1330,545,96,68,6,3,114,55,10,8,46,38
23,400,1475,1381,4038,4515,1151,468,90,59,6,3,111,51,10,8,49,39
28,466,1671,1659,4846,5213,1195,476,87,45,6,3,109,61,9,8,53,50
31,524,1905,1767,5029,5398,1192,543,86,76,6,3,112,65,10,8,67,56
34,568,2035,1661,4448,4747,1905,662,85,81,7,2,109,74,10,8,76,78
36,603,2213,1630,4044,4414,2248,722,89,86,7,2,119,84,10,9,90,94
