A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
3,13,74,41,53,60,312,116,46,19,3,1,59,19,5,3,10,10
3,14,76,42,57,64,384,128,47,21,4,1,60,20,5,3,12,12
3,14,79,44,62,69,451,144,50,23,4,1,61,21,5,4,13,14
3,14,81,46,67,74,545,158,50,24,4,1,62,23,5,4,16,16
3,15,85,49,74,80,592,176,52,27,4,1,64,24,5,4,18,18
3,16,89,52,80,87,671,201,53,30,4,1,66,26,5,4,22,20
3,17,91,54,85,91,723,231,55,33,4,2,70,29,5,4,25,22
3,18,94,57,95,101,779,270,56,37,4,2,73,32,5,5,30,24
3,18,97,59,104,108,823,307,58,42,4,2,78,35,6,5,32,26
3,19,100,63,121,125,899,363,59,48,4,2,84,41,6,5,39,29
4,20,103,67,136,137,973,409,63,54,5,2,89,46,6,6,44,30
4,21,107,71,158,159,1046,482,66,61,5,2,94,54,7,6,50,33
4,22,112,76,180,178,1154,534,70,68,5,2,99,60,7,7,56,36
4,22,115,82,207,210,1266,616,73,77,6,2,109,70,7,7,64,39
4,24,121,89,238,238,1314,639,78,83,6,2,116,77,8,8,71,43
5,25,129,100,286,286,1483,776,86,98,7,2,125,88,9,9,75,46
5,28,144,113,326,333,1664,882,90,107,7,2,136,98,9,10,82,53
5,31,157,125,357,368,1887,973,96,119,8,3,147,118,10,11,101,65
5,33,168,136,392,399,2226,1100,102,130,9,3,158,131,11,12,120,81
5,35,177,152,466,461,2969,1209,112,150,11,3,180,148,13,14,145,108
6,38,184,166,519,538,3761,1373,123,179,12,3,199,168,14,16,179,144
6,39,191,188,589,602,5295,1710,142,218,16,4,232,189,17,20,218,187
6,41,198,194,629,650,5796,1825,153,230,17,5,246,208,18,21,227,197
6,44,211,221,683,683,5799,1843,166,228,19,5,259,211,19,22,194,173
7,49,228,240,764,782,5474,1713,173,209,19,5,263,211,19,22,175,154
7,51,231,266,828,859,4640,1761,182,190,20,5,265,202,19,21,149,130
7,53,241,285,881,906,4553,1743,183,204,19,6,264,182,19,20,132,112
7,55,252,308,938,987,3889,1571,189,176,19,6,259,155,19,19,104,90
7,60,265,331,1037,1113,3564,1563,193,178,18,6,245,132,19,18,86,74
7,62,277,384,1163,1243,2683,1155,188,135,17,6,227,110,19,16,60,49
7,66,291,414,1233,1201,2165,941,187,112,16,6,226,104,19,16,54,43
7,69,306,463,1406,1443,1426,680,184,85,15,6,205,94,19,15,46,33
8,88,364,502,1401,1490,1193,699,207,87,16,6,212,107,20,17,49,31
8,108,433,563,1572,1653,1038,710,209,86,16,6,195,111,20,18,49,29
9,125,485,628,1575,1781,1012,728,210,89,16,6,184,117,20,18,52,30
10,148,578,652,1763,1872,970,766,190,92,15,6,158,112,20,18,54,29
11,179,654,734,1851,2048,1032,798,181,94,15,6,146,113,19,17,56,31
12,211,787,826,2037,2251,1015,780,155,88,12,6,132,107,17,15,56,32
14,248,916,893,2160,2330,1050,840,145,97,11,6,130,106,16,13,62,33
16,275,1043,959,2307,2639,1112,804,117,96,9,5,120,102,12,11,64,34
18,306,1164,1079,2678,3035,1217,696,102,94,7,5,121,101,11,10,67,37
21,364,1348,1198,3201,3623,1297,562,105,67,7,4,118,54,10,8,46,36
23,404,1503,1341,3794,4356,1185,494,100,62,7,3,116,54,10,8,49,39
27,457,1707,1590,4596,4983,1232,495,95,48,6,3,113,62,10,8,54,50
30,506,1874,1628,4835,5167,1207,539,91,75,7,3,115,66,10,8,68,57
34,567,2076,1592,4349,4557,1921,650,87,81,7,3,108,74,10,8,77,79
36,607,2251,1632,4090,4305,2294,715,90,86,7,3,119,84,10,9,90,96
39,658,2448,1595,3716,4041,3346,894,92,108,9,3,130,100,11,11,122,132
41,732,2574,1615,3503,3748,4372,1039,99,123,11,3,137,113,12,12,146,170
43,761,2660,1450,3119,3518,5582,1230,108,150,13,3,155,135,13,14,161,188
45,829,2907,1559,3050,3236,5850,1322,117,161,15,3,169,133,14,15,164,175
44,853,2959,1443,2678,2974,4614,1297,116,155,15,3,153,139,13,14,126,126
42,871,3142,1408,2549,2770,3886,1229,106,153,14,3,140,138,12,13,115,104
38,782,3055,1343,2372,2682,3131,1272,97,146,12,3,125,132,10,12,102,80
36,808,2811,1304,2388,2655,2876,1316,97,147,12,2,128,131,10,12,89,79
30,706,2501,1300,2324,2435,2473,1300,95,141,12,2,132,116,10,12,81,64
26,618,2258,1256,2302,2488,2604,1298,95,146,12,2,131,96,9,11,74,61
21,516,1934,1222,2175,2439,2516,1188,98,131,12,2,124,92,9,10,56,54
18,419,1616,1181,2122,2333,2366,1149,99,122,13,2,120,84,9,10,49,48
15,333,1276,1097,2076,2270,1888,900,98,101,12,2,117,73,8,9,42,42
13,276,1077,1068,2037,2206,1773,723,97,89,12,2,118,69,8,9,39,41
12,198,728,1010,2004,2240,1622,548,94,70,11,2,121,68,8,9,37,41
