A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,10,46,21,21,25,17,20,13,3,0,0,21,5,2,1,2,1
2,11,49,22,22,27,18,21,15,3,1,1,21,5,2,1,2,1
2,12,52,23,22,28,19,22,16,3,1,1,23,5,2,1,2,1
2,12,54,23,23,29,21,24,17,4,1,1,24,5,2,1,2,1
2,13,57,25,24,30,21,25,18,4,1,1,25,6,3,2,2,1
2,14,59,25,25,31,22,26,19,4,1,1,26,6,3,2,2,1
3,14,60,26,26,31,22,26,19,4,1,1,26,6,3,2,2,1
3,14,62,27,26,32,23,27,20,4,1,1,26,6,3,2,2,1
3,15,64,27,27,33,23,28,20,4,1,1,27,6,3,2,2,1
3,15,65,28,27,33,24,28,21,4,1,1,28,6,3,2,2,1
3,15,66,28,28,34,24,29,21,4,1,1,29,7,3,2,2,1
3,15,68,29,28,34,25,29,21,5,1,1,29,7,3,2,2,1
3,15,68,29,28,35,25,30,21,5,1,1,30,7,3,2,2,1
3,16,70,30,29,36,25,30,22,5,1,1,30,7,3,2,2,1
3,15,70,30,29,36,26,30,22,5,1,1,30,7,3,2,2,1
3,15,70,31,29,36,26,31,22,5,1,1,30,7,3,2,2,1
3,16,72,31,30,37,26,31,23,5,1,1,31,7,3,2,2,1
3,16,72,31,30,37,27,32,23,5,1,1,31,8,3,2,2,1
3,16,73,31,30,37,27,33,24,5,1,1,32,8,3,2,2,1
3,17,74,32,31,38,28,34,25,5,1,1,33,8,3,2,2,1
3,17,75,32,32,39,28,34,25,5,1,1,33,8,4,2,2,1
3,17,75,32,31,39,28,34,25,5,1,1,33,8,3,2,2,1
3,17,76,33,32,39,29,35,26,5,1,1,34,8,4,2,2,1
3,17,77,33,32,39,29,35,26,5,1,1,34,8,4,2,3,1
3,17,76,32,32,39,29,36,27,6,1,1,35,8,4,2,3,1
3,17,75,32,32,39,30,36,27,6,1,1,35,8,4,2,3,1
3,17,77,33,33,40,30,37,27,6,1,1,36,8,4,2,3,1
3,17,77,33,33,40,30,37,28,6,1,1,36,9,4,2,3,1
3,17,77,33,33,40,31,38,28,6,1,1,36,9,4,2,3,1
3,17,77,33,33,40,31,38,28,6,1,1,36,9,4,2,3,1
3,17,77,33,33,41,32,39,29,6,1,1,37,9,4,2,3,1
3,17,76,33,33,41,32,39,29,6,1,1,37,9,4,2,3,1
3,17,77,33,33,41,32,40,30,6,1,1,38,9,4,2,3,1
3,18,78,34,34,41,33,40,30,6,1,1,38,9,4,2,3,1
3,18,79,34,34,42,33,40,30,6,1,1,39,9,4,2,3,1
3,19,81,34,35,42,34,41,30,6,1,1,39,9,4,2,3,1
4,19,82,35,35,43,35,42,31,6,1,1,40,9,4,2,3,1
4,20,84,35,36,44,35,42,32,6,1,1,40,10,4,3,3,1
4,20,84,35,36,44,36,43,32,7,1,1,41,10,4,3,3,2
4,20,84,35,36,44,37,44,32,7,1,1,41,10,4,3,3,1
4,20,85,36,36,45,38,44,33,7,1,1,42,10,4,3,3,1
4,20,86,36,37,45,39,45,33,7,1,1,42,10,4,3,3,2
4,20,87,37,37,46,40,46,33,7,1,1,43,10,4,3,3,2
4,20,87,37,38,46,41,46,34,7,1,1,43,11,5,3,3,2
4,20,87,37,38,46,42,47,34,7,1,1,44,11,5,3,4,2
4,20,86,37,38,46,43,48,34,7,1,1,44,11,5,3,4,2
4,20,86,37,38,46,45,49,34,7,1,1,45,11,5,3,4,2
4,20,86,38,38,47,47,49,34,8,1,1,45,11,5,3,4,2
4,21,89,39,40,48,50,51,36,8,1,1,47,11,5,3,4,2
4,22,91,40,41,49,54,54,37,8,1,1,49,12,5,3,4,2
