A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,9,48,21,20,27,23,26,18,4,1,1,22,6,2,1,2,1
2,9,50,21,21,28,23,26,19,4,1,1,22,6,2,1,2,1
2,10,53,23,22,30,24,27,20,5,1,1,22,6,2,1,2,1
2,10,57,24,23,31,24,27,20,4,1,1,23,6,2,1,2,1
2,11,59,25,24,32,25,28,21,5,1,1,24,6,2,1,2,1
2,11,61,26,24,32,25,29,22,5,1,1,25,7,2,1,2,1
2,11,61,26,24,32,26,30,22,5,1,1,26,7,2,1,2,1
3,11,62,26,25,33,26,30,22,5,1,1,27,7,2,1,2,1
3,11,65,27,25,34,27,30,22,5,1,1,28,7,3,1,2,1
3,12,67,28,26,35,27,30,22,5,1,1,28,7,3,2,2,1
3,13,70,29,27,36,28,31,23,5,1,1,28,7,2,1,2,1
3,13,71,30,27,36,28,32,23,5,1,1,28,7,2,1,2,1
3,14,76,32,29,38,27,31,23,5,1,1,28,7,3,1,2,1
3,13,71,30,28,36,28,32,23,5,1,1,29,7,3,2,2,1
3,13,71,30,28,36,29,33,24,5,1,1,30,8,3,2,2,1
3,13,72,31,28,37,28,33,23,5,1,1,31,8,3,2,2,1
2,12,65,29,27,35,29,34,24,6,1,1,32,8,3,2,2,1
2,11,65,29,27,35,31,35,25,6,1,1,32,8,3,2,2,1
2,12,71,31,29,38,31,36,26,6,1,1,33,9,3,2,2,1
3,13,75,32,30,39,32,37,27,6,1,1,34,9,3,2,2,1
3,13,76,32,30,40,34,38,28,6,1,1,34,9,3,2,3,1
3,12,72,32,30,39,34,38,28,6,1,1,35,9,3,2,3,1
3,13,74,32,30,40,35,39,28,6,1,1,35,9,3,2,3,1
3,13,75,33,31,40,33,37,27,6,1,1,35,9,3,2,3,1
3,13,76,33,31,41,33,36,27,6,1,1,36,10,3,2,3,1
3,13,76,33,31,41,34,37,27,6,1,1,38,10,4,2,3,1
3,13,77,34,31,41,35,38,27,6,1,1,36,10,3,2,3,1
3,14,80,35,32,43,38,40,29,7,1,1,38,10,3,2,3,2
3,14,79,35,32,43,40,42,30,7,1,1,40,10,4,2,3,2
3,14,79,35,33,43,42,45,32,7,1,1,38,10,3,2,3,1
4,15,83,37,34,45,43,45,32,7,1,1,38,10,3,2,3,2
4,16,85,37,35,46,44,45,31,7,1,1,40,11,4,2,3,2
4,16,86,37,36,47,47,47,32,8,1,1,41,11,4,2,3,2
4,16,83,38,37,47,51,50,33,8,1,1,42,11,4,2,3,2
4,18,92,41,41,52,54,50,33,8,1,1,43,12,4,2,4,2
4,18,94,40,40,51,58,52,34,9,1,1,45,12,4,2,4,2
3,16,88,40,39,50,61,54,34,9,1,1,47,12,4,2,4,2
3,16,90,41,41,52,65,56,35,9,1,1,48,13,4,2,4,2
3,16,90,42,43,54,69,58,36,10,1,1,49,14,4,3,4,3
3,16,91,42,44,56,73,61,37,10,1,1,49,14,4,3,5,3
3,16,92,44,46,58,78,63,38,11,2,1,50,14,4,2,5,3
3,16,91,44,47,59,82,66,39,11,2,1,52,14,4,3,5,3
3,16,94,45,49,61,88,71,40,12,2,1,53,15,4,3,5,3
3,16,92,46,50,63,94,75,42,12,2,1,55,16,4,3,6,3
3,16,95,48,53,66,101,79,43,13,2,1,56,16,5,3,6,4
4,16,94,49,56,69,106,81,44,14,2,1,58,17,5,3,6,4
4,18,100,52,60,73,114,85,45,14,2,1,62,18,5,3,7,4
4,18,101,53,63,75,123,89,46,15,2,1,63,19,5,3,7,4
4,19,105,56,71,84,145,98,49,17,2,1,65,20,5,3,8,5
4,19,105,58,80,93,171,105,50,18,3,2,68,21,6,4,9,6
4,19,109,62,92,104,194,112,52,19,3,2,72,23,6,4,9,7
5,20,111,66,99,113,225,121,55,21,3,2,76,24,6,4,10,8
5,21,113,69,102,118,253,127,57,22,3,2,81,26,6,4,11,9
5,22,117,73,108,125,295,135,58,23,4,2,85,28,6,5,12,10
5,23,123,78,118,136,356,143,61,25,4,2,91,29,7,5,14,12
5,24,129,84,128,148,413,154,63,27,4,2,94,31,7,5,15,14
5,26,139,90,138,160,495,166,67,29,5,2,100,34,7,5,16,16
5,27,143,94,146,169,557,174,69,31,5,2,106,36,8,6,18,19
5,29,150,98,153,178,683,183,70,33,5,2,112,38,8,6,21,22
5,30,157,102,163,188,766,200,75,36,6,2,115,40,8,6,22,22
5,32,163,107,172,197,889,219,78,40,6,2,119,42,8,6,24,23
5,34,172,113,185,212,956,236,82,44,6,2,127,45,9,7,28,28
6,36,182,117,193,221,922,258,85,49,6,3,137,50,9,7,33,35
6,37,186,122,203,230,1114,283,90,55,7,3,149,55,10,8,38,38
6,49,229,156,284,321,1355,359,99,70,8,3,170,65,11,9,45,40
7,61,283,197,374,424,1503,455,110,86,9,3,193,75,12,10,56,48
7,78,357,244,489,557,1567,538,122,98,11,4,221,90,13,12,70,56
8,97,420,294,606,679,1743,593,135,113,12,4,256,110,14,15,86,64
10,119,502,354,748,829,1838,724,147,130,14,4,290,124,16,17,92,66
11,153,626,420,869,950,2293,925,164,164,17,5,319,139,17,19,100,71
12,174,709,467,955,1074,2431,1008,180,175,19,5,367,161,19,22,117,78
12,171,700,482,981,1107,2572,1134,198,192,21,6,418,190,21,25,137,86
12,148,608,468,973,1107,2600,1276,212,207,23,6,456,211,23,28,150,92
12,130,541,458,995,1144,2888,1519,236,231,27,7,492,243,25,32,162,98
12,128,542,466,1024,1170,3046,1675,267,251,32,8,579,280,27,38,184,104
12,133,566,486,1082,1235,3458,1930,297,283,36,8,660,314,30,43,192,109
13,147,633,535,1199,1359,3452,2017,334,301,37,9,737,347,33,47,215,115
13,163,691,574,1257,1430,3629,2315,377,323,41,11,809,385,37,52,221,119
14,180,776,636,1405,1615,3841,2514,452,350,50,12,897,418,42,57,229,126
15,206,886,698,1564,1804,4173,2719,503,387,54,14,981,443,47,63,234,125
18,273,1120,809,1727,1930,4096,2676,592,390,57,18,1081,492,57,71,249,127
