A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
1,8,30,21,24,27,64,44,19,8,1,1,32,8,2,2,4,2
2,11,48,28,30,37,70,49,21,9,1,1,34,9,2,2,4,2
2,10,50,29,32,40,80,54,22,10,1,1,39,17,2,2,6,4
2,10,53,29,33,42,87,61,24,11,1,1,54,30,4,5,8,5
2,11,59,34,39,48,95,67,27,12,1,1,55,25,4,5,7,4
2,13,67,34,40,51,104,75,30,13,1,1,61,17,4,3,7,4
2,12,63,38,42,53,116,84,33,15,2,1,66,16,4,3,8,4
2,12,61,40,45,55,127,93,36,16,2,1,71,18,4,3,8,4
3,12,65,43,49,60,138,103,40,17,2,1,75,19,4,3,9,5
3,13,67,46,53,65,150,113,43,19,2,1,85,21,4,3,10,5
3,13,68,49,57,70,161,123,48,20,2,1,110,27,6,4,13,6
3,14,72,53,63,76,175,139,55,22,3,1,220,49,15,10,22,9
5,18,80,74,76,85,187,149,59,24,3,1,236,56,22,13,21,9
6,24,93,79,85,97,200,164,65,26,3,2,186,44,16,10,18,8
5,20,95,72,86,103,213,176,70,28,4,2,136,33,9,6,15,7
5,19,94,73,89,108,225,189,76,30,4,2,132,33,7,5,16,7
5,21,98,79,97,116,240,207,84,32,4,2,146,36,7,6,17,8
6,23,106,86,107,128,255,226,94,35,5,2,175,44,9,7,19,9
6,25,115,92,117,140,271,245,104,37,5,3,191,48,10,8,21,9
5,28,128,100,127,152,287,266,115,40,6,3,206,52,11,8,22,10
5,30,141,105,138,166,303,287,127,43,6,3,223,56,12,9,24,11
6,34,164,114,150,181,321,310,141,46,7,4,242,60,14,10,25,11
5,34,155,121,160,191,339,333,160,49,8,4,262,65,15,11,27,12
5,37,164,128,170,203,356,353,170,51,8,4,282,70,17,12,29,13
6,42,186,136,183,220,377,376,185,54,9,5,301,75,19,13,31,13
6,46,198,147,196,235,398,398,200,58,10,5,322,80,20,14,32,14
7,51,220,156,209,252,421,424,219,61,10,6,345,85,22,15,35,15
8,59,255,165,223,271,440,447,236,65,11,6,367,91,24,16,37,16
8,60,255,174,233,282,462,469,251,68,12,7,392,97,27,18,39,17
9,66,280,184,247,297,498,513,285,74,13,8,420,103,29,19,42,18
10,70,292,191,257,310,524,543,301,78,14,9,449,109,32,20,44,19
11,75,314,199,267,322,535,561,312,80,14,9,482,115,34,22,47,20
12,85,357,212,286,346,541,577,331,81,15,10,520,123,37,24,51,21
13,91,376,222,299,360,589,622,360,88,16,11,558,131,41,26,54,23
13,96,395,229,310,372,645,678,394,98,18,12,591,140,44,28,57,24
15,104,427,238,324,391,681,723,419,103,19,13,621,148,47,30,59,25
15,109,450,246,337,405,709,762,443,106,20,14,633,153,49,31,60,25
15,116,480,256,352,423,735,803,473,110,21,15,644,159,52,33,61,25
16,124,511,271,371,445,771,858,515,115,22,16,673,168,56,35,63,26
18,133,548,287,394,472,857,960,579,128,25,18,725,186,63,40,68,28
19,143,589,306,418,502,615,778,542,105,23,18,529,136,53,32,46,19
20,153,629,326,447,537,393,472,352,69,14,12,358,92,33,21,32,14
21,163,673,346,478,576,331,382,264,58,11,8,310,80,27,17,28,12
23,173,710,355,488,591,294,334,230,52,9,7,284,73,24,15,26,11
23,180,734,363,492,597,277,312,215,48,9,6,259,66,23,14,23,10
26,212,850,413,569,688,253,288,203,45,8,6,240,62,21,13,21,9
27,216,862,417,578,694,222,256,185,41,7,6,214,56,19,12,19,8
28,227,903,427,584,699,203,234,170,38,7,5,190,50,17,10,17,7
