A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,8,47,21,20,27,22,24,17,4,1,1,22,5,2,1,2,1
2,9,49,21,20,27,23,25,18,4,1,1,22,6,2,1,2,1
2,9,49,21,21,28,23,26,19,4,1,1,22,6,2,1,2,1
2,9,50,22,21,28,23,26,19,4,1,1,22,6,2,1,2,1
2,9,53,23,22,29,23,27,19,4,1,1,22,6,2,1,2,1
2,9,54,23,22,30,24,27,20,5,1,1,21,6,2,1,2,1
2,10,56,24,23,31,24,27,20,5,1,1,23,6,2,1,2,1
2,10,57,24,23,31,24,27,20,4,1,1,23,6,2,1,2,1
2,10,58,25,24,32,24,27,20,5,1,1,24,6,2,1,2,1
2,11,60,25,24,32,24,28,20,5,1,1,24,6,2,1,2,1
2,11,60,25,24,32,25,28,21,5,1,1,25,6,2,1,2,1
2,11,61,26,24,32,25,29,21,5,1,1,25,6,2,1,2,1
2,11,62,26,24,32,25,28,21,5,1,1,25,7,2,1,2,1
3,11,61,26,24,32,26,30,22,5,1,1,26,7,2,1,2,1
2,11,60,25,24,32,26,29,22,5,1,1,27,7,2,1,2,1
3,11,62,26,25,33,26,30,22,5,1,1,27,7,2,1,2,1
3,11,61,26,24,32,27,30,22,5,1,1,27,7,2,1,2,1
3,11,65,27,25,34,27,30,22,5,1,1,28,7,3,2,2,1
3,11,65,27,26,34,27,31,22,5,1,1,28,7,2,1,2,1
3,12,67,28,26,35,27,30,22,5,1,1,28,7,3,2,2,1
3,12,69,29,27,36,27,31,23,5,1,1,28,7,3,1,2,1
3,13,70,30,27,36,28,31,23,5,1,1,28,7,3,2,2,1
3,12,69,29,27,36,28,31,23,5,1,1,28,7,3,2,2,1
3,13,71,30,27,36,28,32,23,5,1,1,28,7,2,1,2,1
3,13,72,31,28,37,28,33,24,5,1,1,28,7,2,2,2,1
3,14,76,32,29,38,28,32,23,5,1,1,28,7,3,2,2,1
3,14,75,31,29,37,29,33,24,6,1,1,29,7,3,1,2,1
3,13,71,30,28,36,28,32,23,5,1,1,29,7,2,1,2,1
3,13,71,31,28,37,29,33,24,6,1,1,29,7,2,1,2,1
3,13,72,31,28,37,29,33,23,5,1,1,30,8,3,2,2,1
3,13,73,31,28,37,29,33,23,6,1,1,31,8,3,2,2,1
3,13,72,31,28,37,28,32,23,5,1,1,31,8,3,1,2,1
3,12,70,30,28,37,30,34,24,6,1,1,32,8,3,2,2,1
2,11,65,29,27,35,29,34,24,6,1,1,32,8,3,2,2,1
2,11,62,28,26,34,30,34,24,6,1,1,32,8,3,2,2,1
2,11,65,29,27,35,31,35,25,6,1,1,32,8,3,2,2,1
2,12,67,30,28,36,31,36,26,6,1,1,33,9,3,2,2,1
2,12,73,31,29,38,31,36,26,6,1,1,33,9,3,2,2,1
3,12,74,32,29,39,31,36,26,6,1,1,33,9,3,2,2,1
3,13,75,32,30,40,32,37,27,6,1,1,34,9,3,2,3,1
3,13,76,33,31,40,32,36,26,6,1,1,35,9,3,2,3,1
3,13,77,33,31,40,33,38,28,6,1,1,35,9,3,2,3,1
3,13,75,33,30,40,34,38,28,6,1,1,34,9,3,2,2,1
3,12,73,32,30,39,33,38,27,6,1,1,35,9,3,2,3,1
3,13,76,33,31,41,33,38,27,6,1,1,35,9,3,2,3,1
3,13,74,32,30,40,34,38,28,6,1,1,35,9,3,2,3,1
3,13,75,32,30,40,34,38,27,6,1,1,36,9,3,2,3,1
3,13,75,33,31,40,33,37,26,6,1,1,35,9,3,2,3,1
3,13,76,33,31,41,33,37,27,6,1,1,35,10,3,2,3,1
3,13,76,33,31,41,33,36,27,6,1,1,37,10,3,2,3,1
3,13,76,33,31,41,33,37,26,6,1,1,38,10,3,2,3,2
3,13,76,33,31,41,34,38,28,6,1,1,40,10,4,2,3,1
3,13,75,33,31,40,34,38,28,6,1,1,39,10,4,2,3,1
3,13,77,34,31,41,35,38,28,6,1,1,38,10,3,2,3,1
3,13,79,35,32,42,36,39,28,7,1,1,38,10,3,2,3,2
3,14,80,35,32,43,37,41,29,7,1,1,35,10,3,2,3,1
3,14,80,35,33,43,38,42,30,7,1,1,39,11,3,2,3,1
3,14,79,35,33,43,38,41,29,7,1,1,39,11,4,2,3,2
3,14,78,35,32,43,41,44,31,7,1,1,39,11,4,2,3,2
3,14,80,36,33,43,40,43,31,7,1,1,38,10,3,2,3,2
4,15,81,36,34,44,41,44,31,7,1,1,38,10,3,2,3,1
4,15,83,37,34,45,42,44,31,7,1,1,38,10,3,2,3,2
4,15,82,36,34,44,42,44,31,7,1,1,40,11,3,2,3,2
4,16,85,37,35,46,42,44,31,7,1,1,40,11,4,2,3,2
4,16,87,38,36,47,44,45,31,8,1,1,41,11,4,2,3,2
4,16,87,38,36,47,46,47,32,8,1,1,40,11,4,2,3,2
4,16,84,38,36,47,47,48,33,8,1,1,41,11,4,2,3,2
4,15,84,38,37,47,49,49,33,8,1,1,41,11,4,2,3,2
4,16,87,39,38,49,51,50,33,8,1,1,42,10,4,2,3,2
4,18,92,40,40,51,51,49,33,8,1,1,43,11,4,2,3,2
4,18,96,41,41,52,54,51,34,8,1,1,43,12,4,2,3,2
4,18,95,40,40,51,55,51,33,8,1,1,44,12,4,2,4,2
4,17,89,40,40,51,56,52,34,9,1,1,46,12,4,2,4,2
4,17,92,41,41,52,57,53,34,9,1,1,46,12,4,2,4,2
4,18,97,42,43,54,59,54,35,9,1,1,47,13,4,2,4,2
4,19,101,42,43,54,61,55,35,9,1,1,48,13,4,2,4,2
4,18,99,42,43,55,62,56,35,9,1,1,48,13,4,3,4,3
3,16,88,40,41,52,64,57,36,9,1,1,48,13,4,3,4,3
3,16,92,43,43,55,65,57,36,10,1,1,48,14,4,3,4,3
3,15,87,41,42,53,67,58,36,10,1,1,49,14,4,3,4,3
3,16,92,43,45,56,69,60,37,10,1,1,49,14,4,3,5,3
3,16,91,43,45,57,71,60,37,10,2,1,49,14,4,3,5,3
3,16,93,44,47,58,73,62,38,10,2,1,49,14,4,2,5,3
3,16,92,44,47,58,76,64,38,11,2,1,51,14,4,3,5,3
3,16,93,45,48,60,77,65,39,11,2,1,51,14,4,3,5,3
3,16,95,45,49,61,81,68,40,11,2,1,52,15,4,3,5,3
3,16,95,45,49,61,82,68,40,11,2,1,53,15,4,3,5,3
3,16,92,45,49,61,86,71,41,12,2,1,54,15,5,3,5,3
3,16,93,46,50,62,89,72,41,12,2,1,54,15,5,3,5,3
3,16,94,46,51,63,93,75,42,13,2,1,55,16,5,3,6,3
4,16,96,47,53,65,95,77,43,13,2,1,57,16,5,3,6,3
3,16,94,47,54,66,98,78,43,13,2,1,57,16,5,3,6,4
4,17,95,48,56,68,101,80,44,13,2,1,59,16,5,3,6,4
4,18,99,50,58,70,104,81,44,14,2,1,59,17,5,3,6,4
4,18,101,50,59,71,108,83,45,14,2,1,61,18,5,3,6,4
4,18,99,51,60,71,115,86,46,14,2,1,61,18,5,3,7,4
4,18,101,53,64,75,122,90,47,15,2,1,62,18,5,3,7,4
4,19,105,53,68,80,131,92,48,15,2,1,62,19,5,3,7,5
4,19,107,55,72,84,140,95,48,16,2,2,64,20,5,3,8,5
4,19,104,56,77,88,152,97,49,16,3,2,67,20,6,4,8,5
4,19,106,57,83,94,163,101,50,17,3,2,68,21,6,4,9,6
4,19,108,59,86,98,177,103,51,17,3,2,68,21,6,4,9,6
5,19,109,60,89,101,193,106,52,18,3,2,70,22,6,4,9,7
5,20,110,62,90,103,211,110,53,19,3,2,70,22,6,4,9,7
5,20,110,62,91,105,221,112,53,19,3,2,73,22,6,4,10,8
5,20,112,64,94,108,242,116,55,20,3,2,75,23,6,4,10,8
5,21,116,66,98,112,259,119,56,20,3,2,77,24,6,4,11,9
5,21,117,68,100,114,279,123,57,21,4,2,80,25,6,4,11,9
5,22,120,70,103,118,302,126,58,21,4,2,82,25,7,5,12,11
5,22,120,72,107,121,347,128,58,22,4,2,85,26,7,5,13,12
5,23,123,74,110,125,366,132,60,23,4,2,87,27,7,5,13,13
5,23,126,76,114,129,415,137,61,24,4,2,88,27,7,5,14,13
5,24,130,79,119,135,467,142,62,25,4,2,89,28,7,5,14,14
5,25,135,82,123,139,504,147,63,25,4,2,92,29,7,5,15,16
5,26,138,84,126,142,538,151,64,26,5,2,95,30,7,5,16,17
5,26,139,85,130,145,602,157,65,28,5,2,98,31,8,5,17,16
5,27,141,87,133,149,658,163,67,29,5,2,99,31,8,5,17,19
5,27,143,88,135,152,687,169,67,30,5,2,102,33,8,6,19,23
5,27,146,90,138,155,723,175,69,31,5,2,104,33,8,6,20,24
5,28,148,92,143,160,749,180,70,32,5,2,105,34,8,6,21,25
5,29,152,95,149,165,828,184,70,33,5,2,108,35,8,6,22,26
5,29,153,94,150,166,881,193,72,35,6,2,110,36,8,6,23,28
5,30,155,96,155,171,954,202,73,37,6,2,112,37,8,6,25,30
5,31,160,100,162,178,1072,212,76,39,6,2,117,39,9,6,27,33
5,32,165,102,166,183,1153,220,77,41,6,2,120,41,9,7,30,35
5,33,167,104,171,189,1236,234,80,46,7,2,126,43,9,7,32,37
5,33,169,106,174,191,1344,246,82,47,7,2,128,44,9,7,33,37
5,33,169,108,179,196,1409,257,84,52,7,3,133,45,9,7,35,38
6,39,190,128,223,243,1418,295,88,57,8,3,141,50,10,8,41,40
6,47,218,151,273,299,1460,329,92,63,8,3,150,56,10,8,47,46
6,54,248,172,322,350,1604,369,95,70,8,3,160,61,11,9,52,48
6,62,277,195,373,411,1732,425,100,80,9,3,170,68,11,10,59,51
7,71,310,220,424,469,1818,474,103,88,10,3,179,74,11,11,65,55
7,81,359,248,493,552,1945,542,109,101,11,3,191,83,12,12,71,55
8,93,395,278,547,611,2008,601,114,110,12,3,201,91,13,12,78,60
8,103,433,307,613,664,2110,676,119,126,12,4,215,98,13,13,83,62
9,113,476,331,673,742,2212,740,123,134,13,4,225,105,14,14,88,66
9,126,522,364,712,790,2313,775,129,140,14,4,238,112,14,15,97,69
10,137,568,388,783,847,2350,838,135,151,15,4,256,125,15,17,104,71
10,154,611,408,836,899,2424,937,142,163,16,4,274,134,15,18,112,73
11,158,652,437,895,947,2515,1030,146,176,17,4,292,146,16,20,118,77
11,158,663,442,922,983,2652,1125,153,191,19,4,314,154,17,21,125,79
11,159,652,447,933,1013,2701,1220,159,203,21,5,324,164,17,22,132,83
11,150,604,439,957,1044,2815,1282,167,209,22,5,364,178,18,24,136,85
11,139,556,428,971,1058,2885,1386,174,219,25,5,386,189,19,26,142,86
11,121,493,436,1011,1101,3006,1557,182,247,26,5,401,191,19,26,150,89
11,113,463,450,1040,1145,3077,1628,191,255,28,6,414,196,20,28,151,89
10,107,444,454,1058,1178,3197,1675,198,258,29,6,445,215,21,29,155,92
10,107,447,460,1044,1191,3293,1752,204,276,31,6,481,227,22,32,167,96
10,106,446,423,1058,1191,3373,1847,216,279,32,6,530,254,23,34,178,99
11,111,465,453,1148,1283,3468,1887,224,285,33,7,528,243,24,34,174,97
11,117,487,519,1250,1396,3587,2004,244,299,37,7,569,272,25,37,183,102
11,126,524,555,1302,1456,3652,2087,253,316,38,7,602,290,26,39,190,106
11,132,558,569,1361,1529,3754,2197,275,321,40,8,633,317,28,43,201,110
12,146,611,626,1442,1620,3890,2289,287,337,41,8,690,335,29,45,213,113
12,155,639,635,1446,1586,3942,2405,308,343,44,8,691,325,31,44,207,111
12,166,689,659,1488,1663,3996,2472,331,350,46,9,733,357,32,49,206,109
13,180,748,723,1583,1803,4086,2373,362,348,47,9,789,388,34,52,224,117
13,191,798,755,1618,1844,4006,2504,381,356,50,10,847,403,36,54,238,127
13,223,912,847,1859,2070,4327,2741,417,387,52,11,865,412,39,57,238,128
15,267,1058,912,1978,2183,4332,2750,478,395,53,13,902,422,43,58,239,127
17,296,1154,933,1964,2177,4391,2708,524,399,56,15,1020,473,52,69,256,132
18,332,1293,937,2016,2240,4365,2824,581,412,57,17,1120,509,59,73,280,143
21,359,1379,981,2096,2298,4556,3085,674,431,65,21,1178,488,66,75,267,141
22,389,1475,965,2079,2309,4853,3320,743,466,68,24,1277,530,74,80,281,143
25,444,1680,996,2174,2426,4945,3450,848,479,76,28,1279,525,78,81,292,142
26,472,1796,1053,2301,2572,5135,3760,905,506,84,31,1354,537,84,82,256,126
28,526,1933,1154,2445,2692,5087,3484,898,480,80,30,1146,439,100,69,211,94
30,538,1973,1145,2475,2731,4568,3676,1007,468,82,37,866,341,92,58,203,80
32,595,2205,1175,2561,2829,3825,3055,1184,394,78,40,705,261,118,62,150,60
34,654,2444,1279,2692,2971,3282,2309,956,309,58,34,490,278,110,68,109,56
37,704,2645,1313,2754,3102,2121,1360,620,175,35,24,284,189,81,53,71,44
38,710,2625,1337,2779,3068,1704,1176,641,125,30,26,190,121,63,43,58,44
38,719,2728,1347,2818,3169,1429,1113,769,94,28,30,148,87,35,25,62,48
40,748,2839,1402,2907,3263,1547,746,522,95,22,30,144,95,20,20,67,49
44,842,3038,1445,2973,3341,1678,722,148,105,12,18,145,111,14,19,75,52
45,859,3107,1508,3045,3446,1861,833,106,116,12,7,153,116,13,18,77,55
48,895,3268,1507,3107,3509,1945,886,99,125,13,3,159,127,12,17,90,65
49,958,3516,1554,3120,3560,1931,813,92,118,13,3,162,143,12,16,98,66
53,1021,3632,1622,3299,3745,1854,744,89,110,13,3,169,162,11,17,105,64
56,1057,3802,1626,3389,3818,1874,724,88,107,13,2,179,170,11,18,105,66
57,1083,3863,1676,3461,3882,1762,667,87,102,12,2,181,161,11,19,107,71
58,1113,4013,1696,3512,3942,1820,620,85,98,12,2,193,171,10,20,111,69
61,1138,4068,1660,3526,3999,1761,573,86,89,11,2,202,170,11,20,114,76
64,1205,4287,1706,3610,4110,1831,526,86,86,10,2,212,164,11,21,107,73
69,1244,4269,1891,3942,4377,1775,475,86,83,10,2,200,141,10,19,93,68
69,1275,4564,1775,3786,4248,1709,440,86,79,10,2,198,128,10,18,86,65
