A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
2,12,70,37,45,53,219,86,38,14,2,1,49,16,4,3,7,7
3,13,74,39,50,58,306,97,40,16,3,1,52,17,4,3,9,10
3,14,79,43,58,67,412,109,41,18,3,1,53,18,4,3,11,14
3,15,84,47,68,77,543,126,43,21,3,1,59,21,5,3,15,18
4,17,92,54,82,91,675,155,45,25,3,1,66,25,5,4,20,23
4,19,104,63,97,106,848,201,50,32,4,1,74,30,5,5,26,28
4,19,109,68,113,123,1069,267,54,40,5,2,87,37,6,6,34,38
4,20,114,75,132,143,1492,369,65,54,6,2,105,47,7,7,45,55
4,22,120,82,159,169,2278,478,77,69,8,2,126,60,9,9,62,70
5,24,128,91,208,216,2383,628,90,87,10,2,142,76,10,10,76,73
5,27,140,105,262,270,2422,849,101,111,11,3,156,98,11,11,92,75
5,29,151,121,349,350,2344,938,110,126,11,3,171,118,11,12,104,76
5,32,164,134,404,406,2567,1188,123,146,13,3,191,146,12,14,110,77
5,34,170,154,496,520,2613,1289,137,151,14,3,212,151,13,16,103,72
5,38,188,189,623,658,2328,1111,151,127,15,4,222,124,14,16,73,58
6,42,208,227,792,810,1874,823,168,102,15,4,230,115,15,16,56,49
6,59,270,304,955,1015,1695,836,244,105,19,7,296,142,21,22,63,47
7,81,348,379,1203,1239,1540,966,343,123,23,9,382,183,27,29,74,47
9,110,469,507,1519,1582,1667,1262,458,157,30,12,472,239,32,38,101,53
11,152,615,624,1766,1904,1972,1710,532,210,37,13,523,320,33,46,156,73
13,200,808,751,2031,2152,3020,2465,490,313,41,12,453,393,30,48,244,120
15,257,1015,870,2164,2306,4886,2758,381,378,39,10,334,301,28,39,206,127
17,312,1193,996,2322,2522,3504,1764,267,232,28,9,227,231,25,30,134,96
21,388,1448,1117,2450,2651,2044,919,198,113,14,8,197,191,18,21,124,69
25,482,1667,1176,2411,2548,1760,662,170,90,12,7,174,72,14,12,63,53
29,565,2009,1097,2034,2214,1499,607,113,80,8,4,130,61,11,9,54,46
36,665,2414,1053,1941,2162,1379,557,87,65,7,3,111,61,10,7,47,37
43,735,2589,1114,2051,2278,1111,525,85,66,7,2,100,54,8,7,34,27
50,866,3122,1275,2353,2674,805,381,76,52,7,2,87,49,7,6,28,21
58,1014,3576,1452,2676,3047,671,337,76,47,7,2,86,48,7,6,26,20
61,1223,4276,1898,4065,4698,688,309,69,45,6,2,91,49,7,7,26,22
53,1184,4218,2853,6461,7395,753,310,72,46,7,2,97,53,7,7,25,23
51,1067,3821,3325,7787,8608,963,512,119,70,11,2,140,89,9,12,45,33
36,688,2344,1819,4095,4387,1798,1034,185,126,16,3,211,157,12,20,101,62
26,435,1466,1376,2710,2996,2518,1442,260,182,23,5,301,225,17,30,127,76
22,258,980,866,1617,1893,2612,1680,327,201,30,6,410,284,21,41,144,86
18,254,931,954,2067,2201,2882,1869,456,227,38,8,503,313,27,46,148,89
12,209,818,766,1633,1744,3183,1952,571,240,43,11,512,269,31,44,129,85
11,256,906,730,1379,1485,3092,1844,610,230,44,14,567,269,37,44,134,85
12,288,1033,734,1329,1400,3039,1843,723,228,44,17,607,291,43,48,145,91
13,360,1262,751,1404,1454,3125,1895,807,240,46,20,691,314,49,54,153,96
16,423,1473,811,1563,1649,3314,1947,890,247,48,25,714,329,57,55,162,98
20,507,1783,999,1822,1953,3649,2062,971,266,52,28,739,337,59,56,163,101
24,586,2022,1255,2590,2804,3533,2114,904,255,51,30,637,296,56,50,153,99
32,729,2548,1966,5217,5784,3494,1892,726,238,43,28,495,226,45,38,131,92
39,911,3130,2325,5170,5733,2895,1383,502,196,31,19,294,150,27,24,104,81
46,1160,3910,2567,4854,5307,2885,1144,256,166,19,9,211,132,20,18,105,81
57,1419,5129,2779,4863,5229,2540,1224,195,209,17,7,270,204,19,24,145,86
62,1401,4956,2396,4574,4768,2914,2064,350,280,37,10,542,345,31,52,182,86
59,1132,3919,1790,3477,3810,2360,2433,657,259,52,23,953,425,77,70,157,65
64,1169,4026,1624,3289,3614,1879,2118,1017,223,57,38,776,336,84,63,110,45
69,1185,4115,1751,3602,3925,772,1546,948,147,46,36,350,170,79,52,43,11
75,1233,4218,1632,3416,3819,280,525,561,43,27,30,170,71,36,22,20,5
78,1303,4351,1621,3418,3688,31,214,266,13,10,15,36,10,12,10,3,2
77,1288,4437,1551,3300,3563,26,36,40,6,2,9,38,10,12,9,3,2
